hhid,trust_share,trust_mean,income_pc,factor07,ubigeo
01554508911,0.14285714285714285,1.6666666666666667,643.0824019728352,284.9785461425781,040104
01555300311,0.0,1.15,1295.2270914902826,248.56146240234375,040122
01555304811,0.0,1.0952380952380953,931.5055841613895,248.56146240234375,040122
01555313911,0.8095238095238095,2.857142857142857,1503.518644544116,248.56146240234375,040122
01555318211,0.047619047619047616,1.0952380952380953,1264.8068481474368,248.56146240234375,040122
01555320311,0.047619047619047616,1.0952380952380953,1120.1150814469001,248.56146240234375,040122
01555503212,0.047619047619047616,1.2857142857142858,1880.3129280855812,1172.6197509765625,040110
01555509911,0.0,1.1904761904761905,1373.478426651848,1172.6197509765625,040110
01555511522,0.19047619047619047,2.1904761904761907,715.32892289902,1172.6197509765625,040110
01557801511,0.0,1.0,719.3382018194019,284.97857666015625,040112
01557802311,0.0,1.2380952380952381,367.98627457592823,284.97857666015625,040112
01557804511,0.23529411764705882,2.0588235294117645,852.8399394359492,284.97857666015625,040112
01557805211,0.047619047619047616,1.4285714285714286,561.7590830925043,284.97857666015625,040112
01558206411,0.0,1.0,1226.7947984505481,248.56146240234375,040129
01559801211,0.3,2.0,683.6268526243404,284.97857666015625,040104
01559803111,0.047619047619047616,1.2380952380952381,1455.0340888596945,284.97857666015625,040104
01559804911,0.09523809523809523,2.0476190476190474,2977.647384799153,284.97857666015625,040104
01559810711,0.0,1.4761904761904763,376.7998138533449,284.97857666015625,040104
01559812511,0.047619047619047616,1.2380952380952381,354.30479991515386,284.97857666015625,040104
01559816111,0.8095238095238095,3.3333333333333335,1606.8458839611994,284.97857666015625,040104
01560002111,0.1111111111111111,1.6666666666666667,3375.859074600561,284.97857666015625,040104
01560003611,0.7142857142857143,2.642857142857143,459.1674406798051,284.97857666015625,040104
01560202611,0.0,1.1904761904761905,581.8754826152611,181.1372833251953,040101
01560205511,0.0,1.1578947368421053,2427.516238593304,181.1372833251953,040101
01560206711,0.09523809523809523,1.3333333333333333,2990.9207776713943,181.1372833251953,040101
01560209011,0.14285714285714285,2.142857142857143,1073.9134596201377,181.1372833251953,040101
01562201811,0.0,1.0952380952380953,459.7405248699083,284.97857666015625,040103
01562202511,0.1,1.2,2377.8445709968,284.97857666015625,040103
01562205011,0.0,1.9523809523809523,1136.284427657685,284.97857666015625,040103
01562800911,0.047619047619047616,1.4761904761904763,1302.0963978276266,248.56146240234375,040102
01562810811,0.047619047619047616,1.0952380952380953,2003.341049442904,248.56146240234375,040102
01565900411,0.0,1.3333333333333333,1971.352940545606,166.01608276367188,040121
01565908111,0.058823529411764705,1.2941176470588236,1583.817795166521,166.01608276367188,040121
01565912011,0.047619047619047616,1.5238095238095237,1924.341959195575,166.01608276367188,040121
01569106111,0.0,1.1428571428571428,1292.7077069185486,327.2796936035156,040401
01570404611,0.5238095238095238,2.5714285714285716,2911.026705216951,166.01608276367188,040305
01570406211,0.25,1.75,3587.2479798660447,166.01608276367188,040305
01570409322,0.09523809523809523,1.2857142857142858,4414.667434471228,166.01608276367188,040305
01570414111,0.3333333333333333,1.8571428571428572,991.0655873387343,166.01608276367188,040305
01571600611,0.23809523809523808,2.0,797.823552887334,284.97857666015625,040128
01571601711,0.0,1.0476190476190477,1109.2177048179335,284.97857666015625,040128
01571603911,0.09523809523809523,1.8095238095238095,1404.0377663232257,284.97857666015625,040128
01571607311,0.2857142857142857,2.142857142857143,2891.7195943221523,284.97857666015625,040128
