pk,hh,trust_share,edad,mujer,educ_anios,sis,ocupado,ipcr_0,factor07,pobre,juntos,pension65,transfer
0196700231102,01967002311,0.09523809523809523,45.0,0.0,11.0,0.0,1.0,1345.515994626758,421.9233093261719,0.0,0.0,0.0,0.0
0196700851102,01967008511,0.2857142857142857,56.0,1.0,0.0,1.0,1.0,1252.8650287771586,421.9233093261719,0.0,0.0,0.0,1.0
0196820061102,01968200611,0.047619047619047616,68.0,1.0,9.0,1.0,0.0,497.93910838193364,421.9233093261719,1.0,0.0,1.0,1.0
0196821121102,01968211211,0.047619047619047616,52.0,1.0,3.0,1.0,1.0,741.8930720564076,421.9233093261719,1.0,1.0,0.0,1.0
0196821331102,01968213311,0.047619047619047616,54.0,1.0,3.0,1.0,1.0,271.05628167488413,421.9233093261719,1.0,1.0,0.0,1.0
0197060541102,01970605411,0.047619047619047616,42.0,1.0,6.0,1.0,1.0,596.1215499351823,164.46408081054688,0.0,1.0,0.0,1.0
0197060561102,01970605611,0.5238095238095238,37.0,1.0,3.0,1.0,1.0,1088.9889381460089,164.46408081054688,0.0,0.0,0.0,1.0
0197061501102,01970615011,0.47619047619047616,49.0,1.0,3.0,1.0,1.0,1714.9079608424413,164.46408081054688,0.0,1.0,0.0,1.0
0197260421102,01972604211,0.23809523809523808,41.0,1.0,14.0,1.0,1.0,739.4501778188284,86.06356811523438,0.0,0.0,0.0,1.0
0197260931102,01972609311,0.047619047619047616,51.0,1.0,14.0,0.0,1.0,3062.4741412346903,86.06356811523438,0.0,0.0,0.0,0.0
0197261241102,01972612411,0.047619047619047616,57.0,1.0,11.0,0.0,0.0,2451.242236133269,86.06356811523438,0.0,0.0,0.0,0.0
0197261701102,01972617011,0.19047619047619047,38.0,1.0,14.0,0.0,1.0,1295.0872454572223,86.06356811523438,0.0,0.0,0.0,0.0
0197391431102,01973914311,0.3333333333333333,57.0,1.0,6.0,0.0,0.0,2048.0996885236564,86.06356811523438,0.0,0.0,0.0,0.0
0197491011102,01974910111,0.14285714285714285,46.0,0.0,17.0,0.0,1.0,1606.9379584986284,86.06356811523438,0.0,0.0,0.0,0.0
0197491191102,01974911911,0.23809523809523808,55.0,0.0,14.0,1.0,1.0,1196.2814736740108,86.06356811523438,0.0,0.0,0.0,1.0
0197650801202,01976508012,0.047619047619047616,80.0,1.0,6.0,0.0,0.0,1248.1882855530857,114.75142669677734,0.0,0.0,0.0,0.0
0197650802202,01976508022,0.2857142857142857,48.0,1.0,14.0,0.0,1.0,3480.503340860914,114.75142669677734,0.0,0.0,0.0,0.0
0197651191202,01976511912,0.23809523809523808,46.0,1.0,9.0,1.0,0.0,933.5351402554008,114.75142669677734,0.0,0.0,0.0,1.0
0197740181102,01977401811,0.047619047619047616,55.0,1.0,9.0,1.0,1.0,2161.465015493001,421.9233093261719,0.0,0.0,0.0,1.0
0197740361102,01977403611,0.3333333333333333,62.0,1.0,3.0,0.0,0.0,1516.0034784982747,421.9233093261719,0.0,0.0,1.0,1.0
0197910071102,01979100711,0.09523809523809523,29.0,1.0,3.0,1.0,1.0,1336.2345979553593,421.9233093261719,0.0,0.0,0.0,1.0
0197910421102,01979104211,0.0,65.0,1.0,6.0,1.0,1.0,2751.878798972851,421.9233093261719,0.0,0.0,1.0,1.0
0197980191102,01979801911,0.14285714285714285,22.0,1.0,6.0,1.0,1.0,129.8947430888809,164.4640655517578,1.0,0.0,0.0,1.0
0197980201102,01979802011,0.0,49.0,1.0,3.0,1.0,1.0,1023.9667112057053,164.4640655517578,0.0,0.0,1.0,1.0
0197980211102,01979802111,0.047619047619047616,23.0,1.0,11.0,1.0,1.0,396.8650272401104,164.4640655517578,1.0,1.0,0.0,1.0
0197980531102,01979805311,0.0,38.0,1.0,6.0,1.0,0.0,818.8684480322888,164.4640655517578,1.0,0.0,0.0,1.0
0197980541102,01979805411,0.0,38.0,1.0,6.0,1.0,0.0,409.3247789038494,164.4640655517578,0.0,1.0,0.0,1.0
0197980551102,01979805511,0.3333333333333333,20.0,1.0,9.0,1.0,0.0,250.42029122874982,164.4640655517578,1.0,0.0,0.0,1.0
0197993111102,01979931111,0.047619047619047616,32.0,0.0,6.0,0.0,1.0,435.7441039772112,164.46408081054688,1.0,0.0,0.0,0.0
0197993141102,01979931411,0.0,29.0,0.0,3.0,1.0,1.0,337.83936012194357,164.46408081054688,1.0,1.0,0.0,1.0
0198390081102,01983900811,0.3333333333333333,80.0,1.0,11.0,0.0,0.0,1636.3994531474625,84.63285064697266,0.0,0.0,0.0,0.0
0198600151102,01986001511,0.19047619047619047,48.0,1.0,11.0,0.0,1.0,919.6362975426772,41.533206939697266,0.0,1.0,0.0,1.0
0198600511102,01986005111,0.9523809523809523,22.0,0.0,11.0,0.0,1.0,793.6401890490358,41.533206939697266,1.0,0.0,0.0,0.0
0198601481102,01986014811,0.14285714285714285,36.0,1.0,11.0,1.0,1.0,1026.4967269085232,41.533206939697266,0.0,0.0,0.0,1.0
0198620041102,01986200411,0.047619047619047616,22.0,1.0,13.0,0.0,1.0,1114.4180707005066,380.97210693359375,0.0,0.0,0.0,0.0
0198730921102,01987309211,0.23809523809523808,25.0,1.0,17.0,1.0,1.0,1875.8327865405067,380.97210693359375,0.0,0.0,0.0,1.0
0198731121102,01987311211,0.047619047619047616,80.0,1.0,6.0,1.0,0.0,473.70253826594023,380.97210693359375,0.0,0.0,0.0,1.0
0198790531102,01987905311,0.09523809523809523,75.0,1.0,11.0,0.0,0.0,389.40180884928026,84.63285064697266,1.0,0.0,0.0,0.0
0199300451102,01993004511,0.5238095238095238,23.0,0.0,11.0,0.0,1.0,1333.3662742055658,41.533206939697266,0.0,0.0,0.0,0.0
0199660031102,01996600311,0.14285714285714285,29.0,0.0,11.0,0.0,1.0,1230.9253132908518,41.533206939697266,0.0,0.0,0.0,0.0
0199660391102,01996603911,0.0,42.0,1.0,11.0,0.0,0.0,828.0191547277641,41.533206939697266,0.0,1.0,0.0,1.0
0199820251102,01998202511,0.047619047619047616,44.0,1.0,9.0,1.0,0.0,236.15761154435242,41.533206939697266,0.0,0.0,0.0,1.0
0199820341102,01998203411,0.0,22.0,1.0,14.0,1.0,1.0,1575.1556079452744,41.533206939697266,0.0,1.0,0.0,1.0
0200040491102,02000404911,0.0,32.0,1.0,9.0,1.0,1.0,112.24173715590524,118.47664642333984,0.0,1.0,0.0,1.0
0200041011102,02000410111,0.0,71.0,1.0,3.0,1.0,1.0,1000.5423352330849,118.47664642333984,1.0,0.0,1.0,1.0
0200120411102,02001204111,0.3333333333333333,23.0,1.0,9.0,1.0,1.0,1092.0950127462472,89.75071716308594,0.0,0.0,0.0,1.0
0200122071102,02001220711,0.2857142857142857,41.0,1.0,3.0,0.0,0.0,476.63144147236125,89.75071716308594,1.0,0.0,0.0,0.0
0200330011102,02003300111,0.0,58.0,1.0,11.0,1.0,1.0,1698.9281153762008,96.61722564697266,1.0,0.0,0.0,1.0
0200330281102,02003302811,0.0,78.0,1.0,0.0,1.0,0.0,827.9791298193667,96.61722564697266,1.0,0.0,1.0,1.0
0200330991102,02003309911,0.0,84.0,1.0,0.0,1.0,0.0,1260.3565292168869,96.61722564697266,1.0,0.0,1.0,1.0
0200431611102,02004316111,0.09523809523809523,79.0,1.0,14.0,0.0,0.0,1374.417073760884,11.029182434082031,0.0,0.0,0.0,0.0
0200431951102,02004319511,0.2857142857142857,23.0,1.0,14.0,0.0,1.0,2430.347292167416,11.029182434082031,0.0,0.0,0.0,0.0
0200540471102,02005404711,0.19047619047619047,25.0,1.0,11.0,1.0,0.0,785.6748632594747,161.6532745361328,0.0,0.0,0.0,1.0
0200541231102,02005412311,0.047619047619047616,44.0,1.0,3.0,1.0,0.0,764.3679564074073,161.6532745361328,0.0,0.0,0.0,1.0
0200640211102,02006402111,0.5238095238095238,34.0,1.0,14.0,0.0,1.0,2081.062614119839,63.111541748046875,0.0,0.0,0.0,0.0
0200640501102,02006405011,0.14285714285714285,39.0,1.0,11.0,1.0,1.0,548.2016826952708,63.111541748046875,0.0,0.0,0.0,1.0
0200640631102,02006406311,0.09523809523809523,54.0,1.0,11.0,1.0,1.0,1726.5847763002741,63.111541748046875,0.0,0.0,0.0,1.0
0200641261102,02006412611,0.09523809523809523,49.0,1.0,3.0,1.0,1.0,555.7409365093546,63.111541748046875,1.0,0.0,0.0,1.0
0200870051102,02008700511,0.6190476190476191,42.0,1.0,14.0,1.0,1.0,679.5140430346064,11.029182434082031,0.0,0.0,0.0,1.0
0200870621102,02008706211,0.047619047619047616,19.0,0.0,14.0,0.0,0.0,2480.534094079752,11.029182434082031,0.0,0.0,0.0,0.0
0200871201102,02008712011,0.047619047619047616,20.0,1.0,14.0,1.0,0.0,1463.5892786716786,11.029182434082031,0.0,0.0,0.0,1.0
0201170541102,02011705411,0.047619047619047616,44.0,1.0,11.0,0.0,0.0,2751.9953744845484,161.6532745361328,0.0,0.0,0.0,0.0
0201170871102,02011708711,0.19047619047619047,59.0,1.0,3.0,1.0,1.0,1519.2786128194377,161.6532745361328,0.0,0.0,0.0,1.0
0201171281102,02011712811,0.14285714285714285,18.0,0.0,11.0,1.0,0.0,565.3514677382724,161.6532745361328,0.0,0.0,0.0,1.0
0201320581102,02013205811,0.3333333333333333,40.0,1.0,11.0,1.0,1.0,463.59555344222866,84.14871978759766,0.0,0.0,0.0,1.0
0201320981102,02013209811,0.7142857142857143,43.0,0.0,11.0,1.0,1.0,1808.6925523205302,84.14871978759766,0.0,0.0,0.0,1.0
0201370151102,02013701511,0.3333333333333333,33.0,1.0,3.0,1.0,1.0,1298.3106099269237,161.6532745361328,1.0,1.0,0.0,1.0
0201370411102,02013704111,0.7142857142857143,55.0,1.0,0.0,1.0,1.0,823.2086585325918,161.6532745361328,1.0,0.0,0.0,1.0
0201370541102,02013705411,0.23809523809523808,30.0,1.0,11.0,1.0,1.0,791.6599390410712,161.6532745361328,1.0,0.0,0.0,1.0
0201490351102,02014903511,0.3333333333333333,40.0,0.0,17.0,1.0,1.0,1228.8193574341112,161.6532745361328,0.0,0.0,1.0,1.0
0201490901102,02014909011,0.0,53.0,1.0,3.0,1.0,0.0,627.8092031947541,161.6532745361328,0.0,0.0,0.0,1.0
0201620021102,02016200211,0.19047619047619047,44.0,1.0,11.0,1.0,1.0,827.1688085454617,161.6532745361328,0.0,0.0,0.0,1.0
0201620251102,02016202511,0.14285714285714285,20.0,0.0,11.0,1.0,0.0,2043.341152455256,161.6532745361328,0.0,0.0,0.0,1.0
0201620491102,02016204911,0.0,40.0,1.0,9.0,1.0,1.0,584.4301886694325,161.6532745361328,1.0,0.0,0.0,1.0
0201740351102,02017403511,0.14285714285714285,21.0,1.0,11.0,1.0,1.0,915.8438262643052,9.633918762207031,0.0,0.0,0.0,1.0
0201800041102,02018000411,0.09523809523809523,53.0,1.0,3.0,0.0,1.0,2830.8850582145687,7.24776029586792,0.0,0.0,0.0,0.0
0201800221102,02018002211,0.19047619047619047,38.0,0.0,11.0,1.0,1.0,1569.0683839299588,7.24776029586792,0.0,0.0,0.0,1.0
0201840281102,02018402811,0.3333333333333333,25.0,0.0,14.0,0.0,1.0,3603.4502094681984,156.45718383789062,0.0,0.0,0.0,0.0
0201840571102,02018405711,0.0,53.0,1.0,14.0,0.0,0.0,3054.3690324257764,156.45718383789062,0.0,0.0,0.0,0.0
0202030411102,02020304111,0.047619047619047616,58.0,1.0,3.0,1.0,0.0,697.2619112183735,39.95245361328125,0.0,0.0,0.0,1.0
0202031471102,02020314711,0.047619047619047616,44.0,1.0,6.0,1.0,0.0,475.62455059654656,39.95245361328125,0.0,0.0,0.0,1.0
0202100281102,02021002811,0.9047619047619048,28.0,0.0,14.0,0.0,1.0,2121.430179362511,156.45718383789062,0.0,0.0,0.0,0.0
0202160861102,02021608611,0.09523809523809523,42.0,0.0,19.0,0.0,1.0,6826.149867400313,29.964332580566406,0.0,0.0,0.0,0.0
0202161101102,02021611011,0.14285714285714285,18.0,1.0,11.0,1.0,0.0,2292.449007097507,29.964332580566406,0.0,0.0,0.0,1.0
0202161331102,02021613311,0.0,49.0,1.0,14.0,0.0,1.0,1774.3028428375985,29.964332580566406,0.0,0.0,0.0,0.0
0202380611102,02023806111,0.0,38.0,0.0,9.0,1.0,1.0,629.8681116974237,208.6095733642578,0.0,0.0,0.0,1.0
0202380921102,02023809211,0.14285714285714285,33.0,0.0,9.0,0.0,1.0,831.474066480159,208.6095733642578,0.0,0.0,0.0,0.0
0202490861102,02024908611,0.47619047619047616,30.0,1.0,9.0,1.0,0.0,347.9434578025977,208.6095733642578,1.0,0.0,0.0,1.0
0202600612202,02026006122,1.0,74.0,0.0,9.0,0.0,0.0,753.249209421069,29.964332580566406,1.0,0.0,0.0,0.0
0202750861102,02027508611,0.3333333333333333,55.0,1.0,9.0,1.0,1.0,394.62796462039785,208.6095733642578,0.0,0.0,1.0,1.0
0202760091102,02027600911,0.0,43.0,1.0,14.0,0.0,1.0,3512.040484140099,156.45718383789062,0.0,0.0,0.0,0.0
0202760711202,02027607112,0.42857142857142855,82.0,1.0,0.0,0.0,0.0,1220.819307140229,156.45718383789062,0.0,0.0,0.0,0.0
0202760712202,02027607122,0.38095238095238093,26.0,1.0,9.0,1.0,1.0,348.08350033344146,156.45718383789062,1.0,0.0,0.0,1.0
0202880391102,02028803911,0.09523809523809523,38.0,1.0,11.0,1.0,1.0,713.3849836606058,208.6095733642578,0.0,0.0,0.0,1.0
0202880651102,02028806511,0.0,28.0,0.0,11.0,1.0,1.0,723.8604799979506,208.6095733642578,0.0,0.0,0.0,1.0
0203190101102,02031901011,0.23809523809523808,37.0,1.0,11.0,1.0,1.0,462.0807740095308,208.6095733642578,0.0,0.0,0.0,1.0
0203190701102,02031907011,0.09523809523809523,59.0,1.0,11.0,1.0,1.0,1269.5922847980935,208.6095733642578,0.0,0.0,0.0,1.0
0203190941102,02031909411,0.19047619047619047,25.0,1.0,9.0,1.0,1.0,689.0212607583519,208.6095733642578,0.0,0.0,0.0,1.0
0203271041102,02032710411,0.0,66.0,1.0,6.0,1.0,1.0,413.31839629531737,75.26266479492188,0.0,1.0,1.0,1.0
0203271081102,02032710811,0.38095238095238093,34.0,0.0,6.0,0.0,1.0,212.59713274487314,75.26266479492188,1.0,0.0,0.0,0.0
0203441011102,02034410111,0.0,30.0,1.0,11.0,1.0,1.0,623.9514413691821,75.26266479492188,0.0,1.0,0.0,1.0
0203441021102,02034410211,0.0,64.0,1.0,3.0,1.0,1.0,396.41080159142996,75.26266479492188,0.0,1.0,1.0,1.0
0203442661102,02034426611,0.09523809523809523,76.0,1.0,6.0,1.0,1.0,811.8640564956103,75.26266479492188,0.0,0.0,1.0,1.0
0203442721102,02034427211,0.38095238095238093,32.0,0.0,0.0,1.0,1.0,610.0139934399577,75.26266479492188,0.0,1.0,0.0,1.0
0203490051102,02034900511,0.047619047619047616,30.0,0.0,6.0,0.0,1.0,463.1622359321788,75.26266479492188,0.0,0.0,0.0,0.0
0203490081102,02034900811,0.047619047619047616,30.0,1.0,6.0,1.0,1.0,210.72800663463002,75.26266479492188,1.0,0.0,0.0,1.0
0205462851102,02054628511,0.09523809523809523,24.0,0.0,14.0,1.0,1.0,1536.8181327164402,182.5333709716797,0.0,0.0,1.0,1.0
0205481251102,02054812511,0.0,52.0,1.0,17.0,0.0,1.0,957.0923722554355,263.96282958984375,1.0,0.0,0.0,0.0
0205540391102,02055403911,0.0,35.0,0.0,9.0,1.0,1.0,1941.8182857151423,36.23247146606445,0.0,0.0,0.0,1.0
0205540401102,02055404011,0.2857142857142857,51.0,1.0,13.0,1.0,0.0,1203.942233031822,36.23247146606445,0.0,0.0,0.0,1.0
0205610321102,02056103211,0.0,41.0,1.0,6.0,1.0,0.0,206.25088876332853,312.736572265625,1.0,1.0,0.0,1.0
0205670411102,02056704111,0.0,51.0,1.0,0.0,1.0,1.0,392.4029607521558,181.01368713378906,1.0,0.0,0.0,1.0
0205731231102,02057312311,0.19047619047619047,19.0,1.0,14.0,1.0,1.0,761.7490411672273,207.33409118652344,0.0,0.0,0.0,1.0
0205890911102,02058909111,0.0,52.0,1.0,6.0,1.0,1.0,755.9900045247866,72.7147216796875,0.0,1.0,0.0,1.0
0205890981102,02058909811,0.047619047619047616,79.0,1.0,3.0,1.0,0.0,886.9992802218021,72.7147216796875,0.0,0.0,1.0,1.0
0205890991102,02058909911,0.2857142857142857,41.0,1.0,6.0,1.0,1.0,268.53125884296793,72.7147216796875,1.0,1.0,0.0,1.0
0206280991102,02062809911,0.0,33.0,1.0,6.0,1.0,1.0,686.8784799061538,285.844482421875,1.0,0.0,0.0,1.0
0206281391102,02062813911,0.2857142857142857,65.0,1.0,9.0,1.0,0.0,1722.2134060455778,285.844482421875,0.0,0.0,0.0,1.0
0206300181102,02063001811,0.047619047619047616,45.0,1.0,3.0,1.0,1.0,302.03898507808077,181.01368713378906,1.0,0.0,0.0,1.0
0206360341102,02063603411,0.047619047619047616,51.0,1.0,11.0,1.0,1.0,1577.7891769833975,58.88445281982422,0.0,0.0,0.0,1.0
0206360591102,02063605911,0.09523809523809523,35.0,0.0,9.0,0.0,1.0,893.8979343463717,58.88445281982422,0.0,0.0,0.0,0.0
0206460151102,02064601511,0.09523809523809523,33.0,1.0,11.0,1.0,1.0,1613.310264531884,285.844482421875,0.0,0.0,0.0,1.0
0206460471102,02064604711,0.0,45.0,0.0,11.0,0.0,1.0,977.3446541171348,285.844482421875,0.0,0.0,0.0,0.0
0206590481102,02065904811,0.5714285714285714,28.0,1.0,11.0,0.0,0.0,1524.0901799997334,74.63450622558594,0.0,0.0,0.0,0.0
0206590841102,02065908411,0.0,20.0,0.0,11.0,1.0,1.0,3612.133181010065,74.63450622558594,0.0,0.0,0.0,1.0
0206591011102,02065910111,0.0,31.0,1.0,11.0,1.0,0.0,545.3310468558294,74.63450622558594,1.0,0.0,0.0,1.0
0207040571102,02070405711,0.19047619047619047,51.0,1.0,3.0,1.0,1.0,235.440574777767,63.54656982421875,0.0,0.0,0.0,1.0
0150200611102,01502006111,0.19047619047619047,21.0,1.0,13.0,0.0,1.0,1909.5317730291206,87.28569030761719,0.0,0.0,0.0,0.0
0150310231102,01503102311,0.2857142857142857,54.0,1.0,3.0,1.0,1.0,2182.177346967436,159.20401000976562,0.0,0.0,0.0,1.0
0150310901102,01503109011,0.3333333333333333,27.0,1.0,6.0,1.0,0.0,575.307614248094,159.20401000976562,1.0,0.0,0.0,1.0
0150310991102,01503109911,0.14285714285714285,50.0,1.0,3.0,1.0,1.0,1698.5177314207158,159.20401000976562,0.0,0.0,0.0,1.0
0150480051102,01504800511,0.19047619047619047,39.0,1.0,11.0,1.0,1.0,5500.499918880871,304.6443786621094,0.0,0.0,0.0,1.0
0150480191102,01504801911,0.47619047619047616,33.0,1.0,9.0,1.0,1.0,648.082716027559,304.6443786621094,0.0,1.0,0.0,1.0
0150480671102,01504806711,0.14285714285714285,67.0,1.0,3.0,1.0,1.0,2151.2976656276346,304.6443786621094,0.0,0.0,0.0,1.0
0150560021102,01505600211,0.14285714285714285,80.0,1.0,3.0,1.0,0.0,404.0913021829983,304.6443786621094,0.0,0.0,1.0,1.0
0150560161102,01505601611,0.14285714285714285,80.0,1.0,0.0,1.0,0.0,272.90583599843063,304.6443786621094,0.0,0.0,1.0,1.0
0150560461102,01505604611,0.047619047619047616,58.0,1.0,6.0,0.0,1.0,481.0339236075818,304.6443786621094,0.0,0.0,0.0,0.0
0150650761202,01506507612,0.3333333333333333,33.0,1.0,11.0,1.0,1.0,1234.0402162571181,159.20401000976562,0.0,1.0,0.0,1.0
0150650941102,01506509411,0.09523809523809523,32.0,1.0,11.0,1.0,1.0,751.9314989214397,159.20401000976562,1.0,1.0,0.0,1.0
0150760181102,01507601811,0.14285714285714285,56.0,1.0,6.0,1.0,1.0,2429.434712563479,88.37109375,0.0,0.0,0.0,1.0
0150760591102,01507605911,0.09523809523809523,28.0,1.0,9.0,1.0,1.0,848.9037419687069,88.37109375,0.0,1.0,0.0,1.0
0150761391102,01507613911,0.09523809523809523,45.0,1.0,6.0,1.0,1.0,1461.239072156674,88.37109375,0.0,0.0,0.0,1.0
0150990761102,01509907611,0.047619047619047616,68.0,1.0,6.0,1.0,1.0,462.66376012992583,88.37109375,0.0,0.0,0.0,1.0
0150991581102,01509915811,0.23809523809523808,44.0,1.0,9.0,1.0,1.0,776.3665823681654,88.37109375,0.0,0.0,0.0,1.0
0150991591102,01509915911,0.14285714285714285,77.0,1.0,3.0,1.0,0.0,684.5376013257478,88.37109375,0.0,0.0,0.0,1.0
0150991611102,01509916111,0.23809523809523808,24.0,1.0,9.0,1.0,1.0,380.2210332663413,88.37109375,0.0,1.0,0.0,1.0
0151090621102,01510906211,0.23809523809523808,80.0,1.0,6.0,1.0,0.0,3662.3795548968083,72.7147216796875,0.0,0.0,0.0,1.0
0151090631102,01510906311,0.047619047619047616,59.0,1.0,6.0,1.0,1.0,666.2569648068004,72.7147216796875,0.0,0.0,0.0,1.0
0151091851102,01510918511,0.047619047619047616,69.0,1.0,3.0,1.0,0.0,845.7889616535865,72.7147216796875,1.0,0.0,0.0,1.0
0151151031102,01511510311,0.09523809523809523,53.0,1.0,14.0,1.0,1.0,385.8549681536277,72.7147216796875,0.0,0.0,0.0,1.0
0151151041102,01511510411,0.09523809523809523,34.0,1.0,11.0,1.0,1.0,310.43654864765205,72.7147216796875,1.0,0.0,0.0,1.0
0151440161102,01514401611,0.14285714285714285,66.0,1.0,0.0,1.0,1.0,399.8829295873424,72.7147216796875,1.0,0.0,1.0,1.0
0151440361102,01514403611,0.14285714285714285,52.0,1.0,6.0,1.0,1.0,579.5024080732138,72.7147216796875,0.0,0.0,0.0,1.0
0151440371102,01514403711,0.14285714285714285,47.0,1.0,3.0,1.0,1.0,376.67517708514845,72.7147216796875,0.0,0.0,0.0,1.0
0151613271102,01516132711,0.0,61.0,1.0,3.0,1.0,1.0,459.75157913960686,72.7147216796875,1.0,1.0,0.0,1.0
0151971351102,01519713511,0.2857142857142857,37.0,0.0,17.0,1.0,1.0,2167.6061428597086,429.1026611328125,0.0,0.0,0.0,1.0
0151990331102,01519903311,0.0,63.0,1.0,6.0,0.0,0.0,797.9302608943992,338.5641784667969,0.0,0.0,0.0,0.0
0152330331102,01523303311,0.14285714285714285,20.0,0.0,9.0,1.0,1.0,698.1082346224661,572.1368408203125,0.0,0.0,0.0,1.0
0152570951102,01525709511,0.047619047619047616,33.0,1.0,14.0,1.0,1.0,1795.774357245018,572.1368408203125,0.0,0.0,0.0,1.0
0152610891102,01526108911,0.0,42.0,1.0,11.0,1.0,1.0,596.3295249316718,338.5641784667969,0.0,0.0,0.0,1.0
0152741011102,01527410111,0.0,72.0,1.0,3.0,1.0,1.0,362.88249495497456,99.9684066772461,1.0,0.0,1.0,1.0
0152741051102,01527410511,0.09523809523809523,33.0,1.0,6.0,1.0,1.0,139.40233774031688,99.9684066772461,1.0,0.0,0.0,1.0
0152770791102,01527707911,0.09523809523809523,54.0,1.0,14.0,0.0,1.0,1910.219221571247,223.21524047851562,0.0,0.0,0.0,0.0
0152890431102,01528904311,0.0,23.0,1.0,14.0,0.0,1.0,1639.63176334431,54.49764633178711,0.0,0.0,0.0,0.0
0152891271102,01528912711,0.0,43.0,1.0,17.0,0.0,1.0,2685.351207113748,54.49764633178711,0.0,0.0,0.0,0.0
0152891401102,01528914011,0.2857142857142857,25.0,0.0,14.0,0.0,0.0,2671.7378205928762,54.49764633178711,0.0,0.0,0.0,0.0
0152930711102,01529307111,0.047619047619047616,39.0,1.0,6.0,1.0,1.0,948.3528491014241,264.34490966796875,0.0,0.0,0.0,1.0
0153160011102,01531600111,0.047619047619047616,75.0,1.0,3.0,0.0,0.0,1183.501401922464,264.34490966796875,0.0,0.0,1.0,1.0
0153220131102,01532201311,0.0,64.0,1.0,6.0,1.0,0.0,784.4726098648457,99.9684066772461,0.0,0.0,1.0,1.0
0153220281102,01532202811,0.0,30.0,1.0,17.0,1.0,1.0,1416.326642970815,99.9684066772461,0.0,0.0,0.0,1.0
0153310531102,01533105311,0.047619047619047616,43.0,1.0,11.0,1.0,1.0,699.8411894630078,223.21524047851562,1.0,0.0,0.0,1.0
0153310541102,01533105411,0.19047619047619047,40.0,1.0,9.0,1.0,1.0,235.31847779633299,223.21524047851562,1.0,0.0,0.0,1.0
0153310561102,01533105611,0.0,46.0,1.0,9.0,0.0,0.0,1070.4519036123913,223.21524047851562,0.0,0.0,0.0,0.0
0153440031102,01534400311,0.0,65.0,1.0,3.0,1.0,1.0,1097.8819252069798,223.21524047851562,0.0,0.0,0.0,1.0
0153441391102,01534413911,0.23809523809523808,66.0,1.0,6.0,1.0,1.0,818.0694401136379,223.21524047851562,0.0,0.0,1.0,1.0
0153441401102,01534414011,0.0,64.0,1.0,14.0,1.0,1.0,1219.8354075137709,223.21524047851562,0.0,0.0,0.0,1.0
0153471191102,01534711911,0.047619047619047616,60.0,1.0,0.0,1.0,1.0,338.76553743678,223.21524047851562,0.0,0.0,0.0,1.0
0153471201102,01534712011,0.14285714285714285,54.0,1.0,0.0,1.0,1.0,838.1474442037571,223.21524047851562,0.0,1.0,0.0,1.0
0153471251102,01534712511,0.047619047619047616,41.0,1.0,13.0,1.0,1.0,280.5746991301859,223.21524047851562,1.0,1.0,0.0,1.0
0153710101102,01537101011,0.0,43.0,1.0,3.0,1.0,1.0,251.58201862012152,223.21524047851562,1.0,1.0,0.0,1.0
0153710111102,01537101111,0.0,37.0,1.0,3.0,1.0,1.0,674.1790220697198,223.21524047851562,0.0,1.0,0.0,1.0
0153831041102,01538310411,0.0,48.0,1.0,3.0,1.0,1.0,736.1947994672571,223.21524047851562,0.0,1.0,0.0,1.0
0153831061102,01538310611,0.14285714285714285,62.0,1.0,3.0,1.0,1.0,1056.888595449266,223.21524047851562,0.0,0.0,0.0,1.0
0153990261102,01539902611,0.14285714285714285,29.0,1.0,11.0,1.0,1.0,1031.5323911186247,292.7492980957031,0.0,0.0,0.0,1.0
0153991171102,01539911711,0.6666666666666666,19.0,1.0,14.0,1.0,0.0,1825.5331276857553,292.7492980957031,0.0,0.0,0.0,1.0
0154010981102,01540109811,0.0,60.0,1.0,11.0,1.0,1.0,1323.1223929734117,69.78561401367188,0.0,0.0,0.0,1.0
0154081091102,01540810911,0.09523809523809523,39.0,1.0,17.0,0.0,1.0,1673.6535902836529,292.7492980957031,0.0,0.0,0.0,0.0
0154081581102,01540815811,0.09523809523809523,40.0,0.0,11.0,1.0,1.0,2599.2310538595293,292.7492980957031,0.0,0.0,0.0,1.0
0154220661102,01542206611,0.047619047619047616,47.0,1.0,9.0,1.0,0.0,329.2468009835503,390.3323974609375,1.0,0.0,1.0,1.0
0154220781102,01542207811,0.14285714285714285,36.0,1.0,14.0,1.0,1.0,697.2960471286968,390.3323974609375,1.0,1.0,0.0,1.0
0154390101102,01543901011,0.23809523809523808,38.0,1.0,17.0,0.0,1.0,2314.08023842933,93.04747772216797,0.0,0.0,0.0,0.0
0154470291102,01544702911,0.0,45.0,1.0,14.0,0.0,0.0,2273.216540203914,390.3323974609375,0.0,0.0,0.0,0.0
0154480291102,01544802911,0.19047619047619047,47.0,1.0,3.0,1.0,1.0,425.35817454798655,161.44622802734375,0.0,1.0,0.0,1.0
0154500091102,01545000911,0.19047619047619047,75.0,1.0,3.0,1.0,1.0,1001.0852262464877,161.44622802734375,0.0,0.0,1.0,1.0
0154500971102,01545009711,0.3333333333333333,31.0,1.0,11.0,1.0,1.0,1000.1968377888346,161.44622802734375,0.0,1.0,0.0,1.0
0154761091102,01547610911,0.0,23.0,1.0,6.0,1.0,1.0,969.9688800090374,161.44622802734375,1.0,0.0,0.0,1.0
