ubigeo,income_2021,pop_2021,nhh_2021,income_2025,pop_2025,nhh_2025,chg_pct,chg_soles
010201,1476.3735643497835,27544.274368286133,63.0,1213.2614414135578,36803.2487487793,69.0,-17.821514099793845,-263.11212293622566
090609,782.5150068902434,3956.367874145508,8.0,643.2858682277154,2901.1796264648438,8.0,-17.79251994358959,-139.22913866252804
110113,1964.2493279744492,6141.310729980469,6.0,1617.636154396213,5165.724151611328,6.0,-17.646088439071363,-346.61317357823623
220904,1264.315977860529,11536.550262451172,6.0,1043.3313689422591,18409.33726501465,14.0,-17.478590224907176,-220.98460891826994
151030,1017.3390280374398,1837.2437896728516,8.0,841.0125193193187,963.568603515625,4.0,-17.332128607930684,-176.3265087181211
140202,678.9094579569447,3075.310791015625,5.0,562.1929070715343,10706.881301879883,16.0,-17.191769759202913,-116.71655088541047
120412,958.1989892916927,3884.9215240478516,8.0,794.2321472893738,3595.943115234375,8.0,-17.11198235801985,-163.9668420023189
030504,1106.0427291443864,16979.186782836914,22.0,917.2320289553697,16888.328887939453,14.0,-17.070832366040413,-188.81070018901664
090602,680.0674729826275,3115.3421020507812,8.0,564.3252396746394,3347.1920776367188,8.0,-17.019227930482817,-115.74223330798804
220912,1187.2227897497098,3594.6551208496094,8.0,986.0139098232372,2735.395233154297,8.0,-16.94786199049392,-201.2088799264726
220909,1658.906805579198,41139.54211425781,81.0,1381.9394281070445,54766.70732116699,83.0,-16.695776793528307,-276.96737747215343
100107,736.6563469810177,17725.026000976562,24.0,615.2425561660315,16577.572296142578,24.0,-16.481740951878997,-121.41379081498621
160107,314.40603173075857,8508.736801147461,15.0,262.6105351903192,10042.444625854492,14.0,-16.47407852047649,-51.79549654043939
060409,632.3851644820606,9166.962280273438,8.0,529.1276347352845,7282.9908447265625,9.0,-16.328265675135924,-103.25752974677619
100801,661.2306956974975,40148.13282775879,52.0,553.4023415671066,26935.955993652344,28.0,-16.307221493498325,-107.82835413039084
200701,1274.192034429805,87099.48628616333,83.0,1070.5392248086764,85683.91262817383,67.0,-15.982897720143285,-203.65280962112865
150729,781.7702144113481,1794.4775848388672,8.0,657.1452677549587,2349.133316040039,8.0,-15.94137821562166,-124.6249466563894
100113,771.3522199244949,6944.4415283203125,8.0,648.4600479827467,12680.804626464844,16.0,-15.932043594011791,-122.89217194174819
100903,882.4651217962377,3853.173828125,8.0,743.1298012625494,5633.181640625,8.0,-15.789328902889032,-139.33532053368822
010604,1623.1437745807557,4213.403945922852,24.0,1369.3928975352012,2228.0869674682617,14.0,-15.63329638565728,-253.7508770455545
090710,565.9555120555111,3301.9006958007812,8.0,478.0999560550442,3477.9117736816406,8.0,-15.52340318789045,-87.85555600046695
030605,1024.1069214740792,7349.337677001953,16.0,865.3608252173333,7529.761215209961,12.0,-15.500929925192764,-158.7460962567459
200107,1116.598486647246,40525.90637207031,25.0,943.9124044655468,44087.09494018555,24.0,-15.465369534953876,-172.68608218169925
030207,875.3015178187158,5923.133041381836,16.0,740.6524277300088,4028.450180053711,8.0,-15.383166525777037,-134.649090088707
130203,1551.1713627343338,2232.4434814453125,3.0,1312.629423085319,10937.921447753906,6.0,-15.378180991462088,-238.5419396490147
021104,1190.251341149703,5626.665710449219,8.0,1009.2964930360793,5797.142578125,9.0,-15.203078699229478,-180.9548481136237
150136,3511.1233244474415,100240.86822509766,62.0,2980.5575167400943,135245.98318481445,60.0,-15.110998922000107,-530.5658077073472
150131,5874.8007801818985,39818.27345275879,32.0,4990.073183316256,43347.14376831055,38.0,-15.059703809024294,-884.7275968656422
051002,683.337566818129,6398.796142578125,16.0,580.569733413999,5472.350524902344,14.0,-15.039101959907574,-102.76783340412999
140117,1215.6365557671543,40993.74740600586,31.0,1032.8917377370717,27898.104095458984,22.0,-15.032849840119965,-182.74481803008257
230201,1466.4549314784635,5575.742279052734,22.0,1246.144195906974,1804.2735061645508,7.0,-15.023355361448088,-220.31073557148966
100104,624.5627934239964,36501.43165588379,38.0,531.071875526374,37893.685119628906,33.0,-14.969018148693058,-93.49091789762235
090707,607.927443729928,3417.2286529541016,8.0,517.0581976571714,4580.8099365234375,8.0,-14.947383443529038,-90.8692460727566
021709,544.007790981344,4219.999282836914,8.0,462.7871318062329,4723.59765625,8.0,-14.930054407602489,-81.22065917511111
160104,522.6531934392517,17049.12493133545,19.0,444.96112252549733,15966.287780761719,20.0,-14.864937570267534,-77.69207091375438
210702,458.71362485003857,12971.442687988281,21.0,390.5716824628677,7864.821716308594,7.0,-14.855007284653388,-68.14194238717084
150727,1103.8033494730569,4956.012710571289,14.0,940.3545506611977,4487.625595092773,13.0,-14.807782463233854,-163.4487988118592
101002,1283.6989910539585,4448.867492675781,8.0,1096.3548301914789,4510.313537597656,8.0,-14.594088035284969,-187.3441608624796
070103,1575.9164891451537,26539.059936523438,20.0,1346.310304262741,41653.98568725586,36.0,-14.569692395753863,-229.60618488241266
140116,1323.189195492442,39358.25144958496,43.0,1130.8750163029197,14576.97917175293,25.0,-14.534140684087893,-192.3141791895223
130809,964.5430278789182,18276.76205444336,14.0,824.3606128221835,20666.852600097656,15.0,-14.533557446887912,-140.18241505673473
021008,962.2716201989768,5193.6917724609375,8.0,823.0935839124038,4585.255065917969,8.0,-14.463487581374789,-139.17803628657305
190301,1472.199529483477,13544.248886108398,43.0,1262.1264957427313,9624.751457214355,39.0,-14.269331672348107,-210.0730337407456
170202,613.328646915548,1177.3933334350586,8.0,527.7801725584665,1502.8430786132812,8.0,-13.948227396080048,-85.54847435708155
200301,809.8293049892653,56450.91370391846,59.0,697.7198759499571,26871.055541992188,29.0,-13.84358757439561,-112.10942903930822
160102,432.7448220268755,7759.510589599609,15.0,372.8664246177323,4386.945770263672,7.0,-13.836883623167761,-59.87839740914319
060308,436.4687776423276,9189.1904296875,8.0,376.3965225370916,8049.6214599609375,8.0,-13.763242225418315,-60.072255105236025
211203,637.0357338176474,17975.43682861328,16.0,550.1433890158278,8988.36767578125,7.0,-13.640105285945026,-86.8923448018196
100604,879.4753327803177,17126.845588684082,43.0,761.9642879036128,11648.62533569336,31.0,-13.36149412004688,-117.51104487670489
140308,1194.255532417337,70981.90659332275,85.0,1037.996145904839,67199.17875671387,83.0,-13.084250587159307,-156.25938651249794
150711,410.37227341990626,2011.734619140625,8.0,356.90939102447913,2408.9215087890625,7.0,-13.027898290955486,-53.46288239542713
160206,515.0780414991606,21240.936981201172,20.0,448.486723075716,20660.6494140625,20.0,-12.928393963296747,-66.59131842344459
101105,971.1213950476297,11161.60791015625,15.0,846.0295976511525,5010.809875488281,6.0,-12.881169958194771,-125.0917973964772
200404,1016.0156399402335,30165.776092529297,19.0,885.603498482836,24535.508514404297,13.0,-12.835643107331396,-130.41214145739752
140120,1553.8186083709863,19845.339889526367,17.0,1354.5182517780224,32492.130981445312,30.0,-12.82648795163479,-199.3003565929639
190207,768.2740336595049,8193.426940917969,6.0,669.8237641368656,10053.863952636719,12.0,-12.814473118880898,-98.45026952263925
150118,1246.7658894815972,441578.5393066406,99.0,1087.3123064692088,460257.98358154297,98.0,-12.789376446502631,-159.45358301238844
130801,466.74110636277555,4874.722869873047,7.0,407.27701516743565,10215.187591552734,8.0,-12.740273008891856,-59.464091195339904
180211,985.5708721090926,2855.9657096862793,20.0,860.2454640391376,1274.688720703125,11.0,-12.716021913448227,-125.32540806995507
090721,484.0742390571363,3451.987091064453,8.0,422.57924121098904,3477.9117736816406,5.0,-12.703629502351788,-61.49499784614727
030416,1111.197803874806,1729.3231201171875,8.0,971.467096099852,3661.7750549316406,8.0,-12.574782571357279,-139.73070777495388
040127,2093.3526428773553,2892.1403045654297,7.0,1833.845101298143,3002.7455444335938,8.0,-12.396742730480137,-259.50754157921233
060106,630.5008174632992,21672.357452392578,18.0,552.7129340652392,32390.196533203125,22.0,-12.337475423271426,-77.78788339805999
240203,982.9698564714305,11473.41351032257,45.0,861.7312916602616,9011.230918884277,23.0,-12.333904647532046,-121.23856481116889
080401,1527.9690189916946,14891.069519042969,16.0,1340.3044790894762,17639.70767211914,15.0,-12.281959749816007,-187.6645399022184
220502,1300.7960051122,16145.973449707031,14.0,1142.166798523414,22751.217407226562,19.0,-12.19477965533139,-158.62920658878602
160103,730.5175525134092,20456.906478881836,26.0,641.549692970367,20472.523498535156,18.0,-12.178743582127572,-88.96785954304221
220206,1417.6141782952807,11069.409149169922,11.0,1245.1230973277247,9963.787780761719,6.0,-12.167702863622676,-172.49108096755594
090723,652.8310389229897,4272.877304077148,8.0,573.8936212162148,4016.6304931640625,8.0,-12.091554016335094,-78.93741770677491
081212,464.93925927227747,11708.566467285156,16.0,408.97010623915486,14851.06787109375,16.0,-12.037949456177454,-55.96915303312261
090502,786.6135482360461,3602.073486328125,8.0,692.2457302216208,9388.135711669922,23.0,-11.996719129239752,-94.36781801442532
010515,1196.2359423317814,2044.2106323242188,8.0,1054.4771824323054,2109.2605590820312,8.0,-11.850401319922765,-141.758759899476
101101,840.7203830811454,3934.5850982666016,8.0,741.7909858447982,4713.009765625,6.0,-11.767217641825468,-98.9293972363472
021503,895.6190215765765,15193.204681396484,17.0,790.4820233221519,17821.079132080078,13.0,-11.73903140973377,-105.13699825442461
131103,794.2899552255004,11280.294219970703,15.0,701.1313681897727,5143.9976806640625,8.0,-11.728536464908434,-93.15858703572769
030213,1348.9953960645544,20798.309928894043,30.0,1191.001465482131,25114.276023864746,34.0,-11.711969591841576,-157.99393058242345
060606,529.5825392609465,10937.7197265625,8.0,467.98972284717007,5725.681121826172,7.0,-11.630446974277453,-61.59281641377646
200105,1197.7295854477884,76196.68531799316,46.0,1059.3889628615702,108598.31134033203,60.0,-11.550238406651491,-138.34062258621816
090107,1033.2101121698759,2057.311294555664,8.0,914.2203205631608,1866.7360534667969,5.0,-11.516514424817325,-118.98979160671502
030209,950.4767433253918,15221.505126953125,32.0,841.4682508552519,11419.759216308594,24.0,-11.468822697203152,-109.00849247013991
130107,1540.6865920387775,41454.50454711914,32.0,1365.0669979453985,73974.16117858887,45.0,-11.398787722361048,-175.61959409337896
240101,1322.155831871414,101202.28909158707,378.0,1172.5714764523864,101574.39744472504,332.0,-11.313670583542478,-149.5843554190276
100109,721.3308139026648,21492.372100830078,31.0,641.3220600155499,22172.442657470703,27.0,-11.091825324116966,-80.00875388711484
021809,1513.6878137360738,198295.94540691376,183.0,1348.082159344255,188274.17362880707,175.0,-10.940542223371153,-165.60565439181892
200605,1272.695627209875,57965.603576660156,42.0,1137.1986374351823,35651.50453186035,24.0,-10.646456770794622,-135.4969897746928
021906,733.4186971184022,7504.05158996582,8.0,655.4908296048519,8831.391204833984,8.0,-10.62529054954945,-77.92786751355027
200801,1223.2627794841248,46672.33352661133,34.0,1095.2974014907397,81534.92852783203,45.0,-10.460988443329466,-127.96537799338512
110301,1698.2256001772423,27960.099411010742,38.0,1520.7689602689406,31059.127319335938,40.0,-10.449532729325284,-177.45663990830167
050116,1363.8205737421456,23855.075286865234,48.0,1221.4438539935925,32259.958953857422,40.0,-10.43954919655523,-142.3767197485531
220901,2139.3828378660323,36095.0327835083,128.0,1916.2968426339003,55500.73565673828,154.0,-10.427586464826156,-223.08599523213206
060408,515.8531267293081,12285.138244628906,8.0,462.2202135038129,8063.607147216797,8.0,-10.39693479528696,-53.6329132254952
040504,1218.6967653780234,2142.5225830078125,8.0,1093.1434201478007,2033.1506652832031,4.0,-10.30226294161679,-125.5533452302227
250301,922.1865014049499,50408.30840110779,112.0,827.3211298538428,54115.24836730957,107.0,-10.287005004582028,-94.86537155110716
080803,804.2113320553009,16391.84829711914,15.0,721.6486213759838,13102.536804199219,14.0,-10.26629536148338,-82.56271067931709
151001,844.8648093257248,2449.9956665039062,8.0,760.060323008176,2433.241729736328,7.0,-10.037639795321818,-84.80448631754871
200408,835.1222682099445,4225.007629394531,7.0,751.8292160051096,15684.498138427734,16.0,-9.973755385947335,-83.29305220483491
100702,855.7491215962156,30471.603256225586,30.0,770.561297701382,20502.389404296875,13.0,-9.954766151081051,-85.18782389483351
160701,1068.3563037713072,11078.956855773926,18.0,962.3191216922688,23469.267288208008,18.0,-9.92526385670457,-106.03718207903842
080601,1135.0185071185838,74347.12864685059,57.0,1023.169490427463,90103.60336303711,55.0,-9.854378231687733,-111.84901669112082
250203,279.75034397108726,5342.277526855469,16.0,252.69505356134837,4760.12663269043,15.0,-9.671226860952531,-27.055290409738888
021604,699.1850805893348,5677.471389770508,8.0,631.6545358605449,4464.3048095703125,6.0,-9.658464776146136,-67.53054472878989
060309,474.9857772448415,16007.907409667969,16.0,429.3071329995388,15359.251708984375,16.0,-9.616844636961975,-45.67864424530268
200706,1706.8569975033924,7179.999755859375,7.0,1545.1051255964767,8531.292297363281,6.0,-9.476591896304676,-161.75187190691577
190104,1154.9318510448772,9581.156951904297,30.0,1046.22930923431,11464.553405761719,19.0,-9.412030823483054,-108.70254181056725
090401,920.5100805311762,11259.814010620117,21.0,834.4737498379466,11407.500305175781,23.0,-9.346592993700053,-86.03633069322962
100103,1167.7239298294398,25870.191940307617,29.0,1058.6700833490881,36789.278900146484,22.0,-9.339009306444579,-109.0538464803517
010501,1531.08637632945,5838.638153076172,11.0,1389.5005703338652,1148.82421875,6.0,-9.247408126967704,-141.5858059955849
180303,2628.272683248863,4902.657341003418,25.0,2387.05506543892,5949.879344940186,26.0,-9.177800284853577,-241.21761780994302
110106,1495.7490238658347,70526.59865570068,108.0,1358.8104623097802,70417.30843067169,102.0,-9.155183080255691,-136.93856155605454
090702,638.6259072990608,3582.6434173583984,8.0,580.4130418265064,4518.70930480957,8.0,-9.115331026696671,-58.21286547255443
200506,1570.7476134091319,11065.729187011719,6.0,1428.2851450235567,5616.6009521484375,6.0,-9.069723688860265,-142.46246838557522
220401,1511.4299922337896,5115.404632568359,12.0,1374.7419872462974,6355.181503295898,13.0,-9.043621318211148,-136.68800498749215
221005,1312.9888248163365,14808.703468322754,34.0,1195.761828482174,8785.26944732666,18.0,-8.928255451874122,-117.22699633416255
050616,1102.2720623176324,3273.164291381836,8.0,1005.5185028355,1816.4714050292969,6.0,-8.777647804907506,-96.75355948213235
140102,1218.2845547467575,50264.0599899292,43.0,1111.6842463160094,32582.042388916016,30.0,-8.750033644882492,-106.6003084307481
250102,937.0490123680229,13645.341094970703,44.0,855.2031262714736,19670.069801330566,55.0,-8.734429577991442,-81.8458860965493
110104,1206.1731452152578,17316.910621643066,26.0,1101.3385477332206,12586.239349365234,24.0,-8.691504855493037,-104.83459748203722
220806,946.0034542988801,3419.8946228027344,8.0,868.5780436655791,3274.7903594970703,6.0,-8.184474409840714,-77.425410633301
110206,1386.5934396261962,18831.118194580078,36.0,1273.4399302727759,23359.363243579865,38.0,-8.160539789076504,-113.1535093534203
030603,1126.3007248205324,5575.1947021484375,15.0,1034.842413695458,2163.776168823242,6.0,-8.12023903648359,-91.45831112507449
250101,1107.7413101207135,100432.6412563324,283.0,1017.9147622302252,127901.13394165039,291.0,-8.108982401378507,-89.82654789048831
120422,970.4168336345774,5359.6556396484375,8.0,892.3106513192447,3588.496826171875,8.0,-8.048725002306023,-78.10618231533272
140108,947.2172798701394,30609.890258789062,22.0,871.2567852922857,41968.757553100586,32.0,-8.019331592880953,-75.96049457785364
090704,1004.8169307569427,7054.060577392578,16.0,924.7484808906567,7345.728073120117,16.0,-7.968461459538645,-80.06844986628607
240302,1052.00575937558,25748.83695793152,56.0,970.1667207789856,30943.638005256653,65.0,-7.779333702998947,-81.83903859659449
090606,997.9725517181853,4352.505462646484,8.0,920.482161090847,5188.5986328125,13.0,-7.76478175616403,-77.49039062733834
090308,809.5382269264815,3902.2462768554688,8.0,746.7104422950571,2845.564178466797,8.0,-7.760941057713644,-62.82778463142438
230111,1148.8136925455287,8163.811805725098,39.0,1059.7797668965177,8683.8970413208,57.0,-7.750075249515054,-89.03392564901105
200607,1011.7913456954374,64231.19485473633,53.0,933.9133927099031,38569.75228881836,34.0,-7.697036875918939,-77.87795298553431
150107,1554.0177417891216,69419.779296875,23.0,1436.0987100289212,74220.15347290039,26.0,-7.588010650666166,-117.91903176020037
220703,1147.4865596304312,3969.3663940429688,8.0,1061.4754718048612,2723.462646484375,6.0,-7.495607430318962,-86.01108782557003
130401,1724.56639007205,54810.56555175781,24.0,1595.973976241799,82884.32778930664,48.0,-7.456507013619729,-128.59241383025096
100509,761.1977346106489,13342.831420898438,16.0,704.4645613460272,15288.67367553711,16.0,-7.453145311006559,-56.73317326462177
150807,853.5602452482909,2041.3819885253906,7.0,790.162082699431,3974.720489501953,8.0,-7.427497110109449,-63.39816254885989
050114,571.9602034394094,20994.930084228516,40.0,529.5926946101197,15970.705200195312,33.0,-7.407422505013129,-42.367508829289704
160606,664.6280542594702,19964.904327392578,12.0,615.7171627132606,14211.044677734375,12.0,-7.359137375070068,-48.910891546209655
210404,532.2083625407884,14683.304107666016,16.0,493.16281054005515,7563.326110839844,8.0,-7.3365160619287995,-39.04555200073321
210801,1236.2476606937637,36097.05432128906,21.0,1146.7779418709388,68537.35278320312,28.0,-7.237200252627041,-89.46971882282492
110102,1509.408094276275,36208.926829099655,86.0,1400.2991021047417,36925.97601938248,85.0,-7.228594611707617,-109.10899217153337
090613,850.2138296300598,6997.182479858398,16.0,789.7848295825319,4666.2508544921875,13.0,-7.107506128643126,-60.42900004752789
120208,1042.0880209185011,5501.684188842773,8.0,969.636082485634,3420.3668823242188,8.0,-6.952573772895654,-72.45193843286711
010101,1807.418092676307,47292.75059509277,141.0,1682.1266044439587,57830.078132629395,144.0,-6.932070047325068,-125.29148823234823
140205,884.3624351542162,12799.599304199219,21.0,823.3230152811553,16227.787292480469,22.0,-6.902081934587912,-61.039419873060865
100601,1267.1434497470716,19945.392626285553,71.0,1180.966287290769,16503.94658923149,63.0,-6.800900282718891,-86.17716245630254
190102,707.3374565802752,8905.5283203125,22.0,659.362540032604,16134.024612426758,28.0,-6.782465158796036,-47.97491654767123
080305,991.2459657510767,23909.703186035156,12.0,925.4512738588236,29023.660705566406,12.0,-6.637574745880537,-65.79469189225313
120707,928.7051331804433,5061.548751831055,8.0,867.3230648839262,4037.0589294433594,8.0,-6.609424897470751,-61.382068296517104
090208,622.3949677566012,1789.9769134521484,8.0,581.6784808254461,3970.0352783203125,8.0,-6.541904906126761,-40.716486931155146
040302,1090.8496558918778,2792.032688140869,17.0,1019.5375183429724,1295.4579620361328,8.0,-6.53730210792437,-71.31213754890541
060413,515.3152769558033,6695.795104980469,8.0,482.2169930336145,7364.28466796875,8.0,-6.422919211267142,-33.098283922188784
221002,1090.0029485930777,5306.79638671875,13.0,1020.9615485648651,12468.766494750977,14.0,-6.334056262630106,-69.04140002821259
030202,634.4302202050379,9339.111190795898,20.0,594.365621724754,6895.697708129883,16.0,-6.31505202689363,-40.06459848028396
010703,641.3996002445202,3385.0540924072266,15.0,601.199258323957,5303.62247467041,20.0,-6.267596971566192,-40.20034192056323
120424,1111.9447324834691,4113.446319580078,7.0,1043.2358833022438,6517.646896362305,8.0,-6.179160454114275,-68.70884918122533
150113,2688.066497546637,88570.25885009766,61.0,2522.472760993308,74686.23986816406,39.0,-6.160328872238252,-165.5937365533291
081008,1000.9522707453067,3358.1304931640625,6.0,939.5490182401227,4830.4522705078125,8.0,-6.134483561285419,-61.403252505184014
120213,1204.6612674935773,18023.87335205078,6.0,1132.0246626866508,28434.427734375,12.0,-6.029628972636802,-72.63660480692647
230301,1150.9991627201916,1747.4883613586426,13.0,1082.8340548564495,2240.114170074463,16.0,-5.922255208478644,-68.16510786374215
210102,769.4056146050025,16012.09146118164,18.0,724.153775968219,23498.478302001953,27.0,-5.881402186025753,-45.25183863678353
230106,1150.5959837052976,1834.0570907592773,16.0,1083.5221804943521,1589.5823364257812,15.0,-5.829483516442124,-67.07380321094547
220804,1094.4730671072716,69322.1865158081,71.0,1030.9315776821372,52513.70267486572,62.0,-5.805669534936719,-63.54148942513439
120206,695.376900697108,5582.974624633789,8.0,656.0693667365497,4494.928894042969,8.0,-5.652694807830539,-39.30753396055832
110403,1304.340182823777,3067.9359741210938,16.0,1231.1688656613685,1892.374122619629,15.0,-5.609833855152669,-73.17131716240851
150128,1282.2149271340998,166322.6647644043,68.0,1210.7453128855059,223740.0424194336,67.0,-5.573918438801584,-71.46961424859387
170103,1254.4500821752113,9530.528525829315,49.0,1185.8084895458926,17734.42479801178,46.0,-5.471847274328723,-68.64159262931867
090118,1143.0831545519043,24214.633861541748,37.0,1080.9890061414578,32398.329051971436,42.0,-5.432163719951566,-62.09414841044645
110205,1326.2492272135976,11409.564617156982,29.0,1254.7003734503296,13467.441635131836,26.0,-5.39482717841725,-71.54885376326797
070104,1857.0643729544552,34824.8528213501,66.0,1757.1092574479603,35788.411949157715,63.0,-5.382425992453532,-99.95511550649485
040207,1549.2976655446798,2005.338134765625,8.0,1465.9724844785158,2262.2804260253906,7.0,-5.378255122902398,-83.32518106616408
080104,1520.3498481992444,59219.82652282715,43.0,1438.6934870290497,58859.32044219971,35.0,-5.3708928419936575,-81.65636117019471
140301,1226.0214375855262,69390.31925964355,76.0,1160.2189121350325,86511.35844421387,76.0,-5.367159450334114,-65.8025254504937
200114,988.1342064497034,117158.00535583496,92.0,935.2922871053112,101052.06617736816,95.0,-5.347645997829531,-52.84191934439218
120706,673.5312369883392,4031.787551879883,8.0,637.5754293041596,5393.9146728515625,8.0,-5.338402394661634,-35.955807684179604
010520,665.9089150541538,3185.462074279785,14.0,631.0414719176848,2243.519790649414,8.0,-5.236067928844812,-34.86744313646898
081201,1029.7634771276955,27416.33851623535,20.0,976.879242273288,32197.444732666016,19.0,-5.135571034420128,-52.88423485440751
030601,772.8034059469911,2878.4819946289062,8.0,733.3942041167554,4326.853897094727,8.0,-5.0995119233388735,-39.4092018302357
060607,501.7832724211054,12886.030395507812,16.0,476.8853544152883,10898.440475463867,14.0,-4.9618868093558754,-24.897918005817075
010203,973.4603605436804,3459.744598388672,12.0,925.2078313557794,4624.747375488281,12.0,-4.956804729157316,-48.25252918790102
211101,1026.219704732578,206998.63263702393,130.0,975.4094148576069,259512.85232639313,125.0,-4.951209730299599,-50.810289874971204
050408,910.4731750116177,8606.418251037598,14.0,865.5819007156484,8556.086212158203,13.0,-4.9305433183571274,-44.89127429596931
060107,762.9583505520685,23512.948303222656,16.0,726.4514336038286,19183.080993652344,14.0,-4.784916099525471,-36.506916948239905
200505,888.4477902393872,8555.872253417969,6.0,846.2447748988907,6031.959686279297,6.0,-4.750196444196819,-42.20301534049656
221001,1505.3731304526818,27439.42014312744,43.0,1434.1705373460893,29148.29956817627,38.0,-4.729896639325637,-71.20259310659253
200603,1017.3583748357844,6864.7283935546875,6.0,970.5091047206143,25884.551025390625,18.0,-4.60499183709302,-46.84927011517004
100701,752.966532787036,19121.76545715332,14.0,718.5974611167032,10727.289367675781,12.0,-4.564488615864359,-34.3690716703328
030609,766.5977093341799,10002.203826904297,16.0,732.8156388046087,7104.422378540039,15.0,-4.4067533881508965,-33.782070529571115
180301,1804.2139363073063,57091.81098604202,306.0,1724.9775724124263,66381.4364271164,292.0,-4.391738823226998,-79.23636389488001
160112,1149.5448954585218,56671.74014484882,77.0,1100.5445765440888,91064.39076602459,104.0,-4.262584185099449,-49.00031891443291
050105,602.222931090994,4906.823974609375,8.0,576.8223389514957,13825.69808959961,14.0,-4.217805538138897,-25.40059213949837
080106,1383.1519832518027,83157.82563781738,74.0,1326.3328398942353,94339.8342590332,65.0,-4.107946490738135,-56.81914335756733
240103,1157.8299496418163,10874.024582862854,39.0,1110.8400886483207,14598.668723106384,37.0,-4.05844234794861,-46.98986099349554
130803,1002.868218792121,5589.0789794921875,6.0,962.4430447139359,7644.2491455078125,6.0,-4.030955744801057,-40.42517407818502
170101,1461.050068342173,80405.2885260582,337.0,1403.0097389974273,83375.70574522018,309.0,-3.972507897049893,-58.040329344745714
070107,1090.4672591988622,69196.18704223633,37.0,1047.2666609186642,72158.39535522461,43.0,-3.9616593635224073,-43.20059828019794
150108,1688.2064366032214,276925.1921081543,91.0,1622.491826827671,386491.7445983887,104.0,-3.892569554927905,-65.71460977555034
200202,726.5589252401073,22978.14239501953,22.0,698.2957902442763,29046.0704498291,22.0,-3.8899990095766612,-28.263134995831024
230109,1304.2050992039237,5418.233615875244,83.0,1256.2776700084369,7475.708547592163,83.0,-3.67483835362562,-47.927429195486866
100507,717.8276767869673,12163.794784545898,22.0,691.82874888529,7956.766342163086,22.0,-3.621889868895811,-25.998927901677348
010306,1074.3154517965318,5090.32958984375,13.0,1038.0496340306074,7986.518447875977,22.0,-3.3757140610123915,-36.26581776592434
150801,1407.9265843847413,54640.74793624878,87.0,1361.6253112863174,75838.42765426636,100.0,-3.288614165820125,-46.30127309842396
090719,626.879599876411,7632.588150024414,16.0,606.9587881079806,8535.339797973633,14.0,-3.1777731756397642,-19.92081176843044
180102,1530.4909841851581,454.2030334472656,5.0,1482.2297589021728,2836.010787963867,21.0,-3.153316535783446,-48.26122528298538
150510,1166.2652139601253,37325.13929748535,48.0,1130.8276225160273,41346.02816772461,38.0,-3.038553411343503,-35.43759144409796
140206,1416.2549488569657,8334.040161132812,6.0,1373.2580753993027,8970.71044921875,6.0,-3.0359557431636874,-42.996873457663014
110503,1390.0888907722704,11052.211204528809,33.0,1348.5499863875552,5764.213115692139,22.0,-2.9882192901806492,-41.538904384715124
010509,768.2957643251422,4087.0782012939453,14.0,745.6464179514561,8500.39712524414,19.0,-2.947998339360991,-22.649346373686058
060417,1029.996155328592,19754.26092529297,14.0,1000.850991959899,13823.326538085938,15.0,-2.8296380736872795,-29.145163368693034
210709,727.6379000000967,5989.0693359375,8.0,707.5034239866937,7798.7918701171875,8.0,-2.7671010558136477,-20.134476013402946
020105,1671.9689762171158,56711.509910583496,84.0,1631.8403057725511,79859.29229736328,103.0,-2.4000846316752367,-40.128670444564705
022002,541.0835183364156,12002.199127197266,16.0,528.2616198666573,8233.045989990234,14.0,-2.3696708613819673,-12.821898469758366
150140,2843.3026724275715,187330.45306396484,129.0,2777.4448535151473,236995.51174926758,135.0,-2.3162436961449373,-65.85781891242414
120801,1393.9484102845993,18228.282806396484,18.0,1361.8623322849148,12141.686706542969,18.0,-2.301812446067031,-32.08607799968445
130111,1818.4395850077487,45321.84907531738,51.0,1778.275524939064,54787.719665527344,62.0,-2.208710171062045,-40.16406006868465
220505,698.7302912022006,8723.512023925781,16.0,683.5416832696743,5706.825439453125,14.0,-2.173744021658708,-15.188607932526338
120124,561.8853219415693,5769.746780395508,7.0,549.8144130350014,6068.154006958008,8.0,-2.1482869253208747,-12.070908906567865
240301,995.2994098067065,30953.75423526764,82.0,974.6129239316697,38639.73630475998,100.0,-2.078418380560909,-20.68648587503685
130104,1551.6195087581682,100346.3415222168,59.0,1522.019669804859,102799.72958374023,53.0,-1.9076738070275545,-29.599838953309245
130102,1256.4008627587302,241746.18042755127,140.0,1232.715126649939,302093.80867004395,162.0,-1.8852053362000576,-23.68573610879116
060101,1613.384876747313,160605.1032924652,194.0,1587.1345677228217,175518.98102760315,169.0,-1.6270332890074957,-26.250309024491344
150132,1101.4219796046896,1301599.126800537,335.0,1084.1844436726847,1426455.0121765137,352.0,-1.5650255988346684,-17.237535932004903
030101,1354.9951553589613,36689.53536987305,119.0,1335.8410663012312,69441.61024093628,124.0,-1.41359096244561,-19.15408905773006
150403,1089.3321468781885,4353.394432067871,15.0,1074.9658097009258,2574.0628662109375,11.0,-1.3188206387219736,-14.366337177262722
010707,715.5354491605282,3260.831428527832,13.0,706.1318747051157,2501.358840942383,12.0,-1.3142010597021914,-9.403574455412468
051106,754.293273727955,7102.975067138672,16.0,745.5549302520136,8953.550491333008,16.0,-1.1584808959986814,-8.738343475941406
