release,group,cong,vivi,p201p,e,emp,w
2019_699,ref_madre,007219,083,20150072190831100,,1.0,3206.85107421875
2019_699,ref_madre,007219,099,20150072190991104,,1.0,3206.85107421875
2019_699,ref_madre,007232,126,20150072321261104,,1.0,11316.04296875
2019_699,ref_madre,007232,126,20150072321261104,,0.0,11316.04296875
2019_699,ref_madre,007232,034,20150072320341200,,1.0,11316.04296875
2019_699,ref_madre,007253,075,20150072530751104,,1.0,3576.52294921875
2019_699,ref_madre,007253,075,20150072530751104,,1.0,3576.52294921875
2019_699,ref_madre,007253,075,20150072530751104,,1.0,3576.52294921875
2019_699,ref_madre,007268,106,20150072681061104,,1.0,3576.52294921875
2019_699,ref_madre,007268,024,20150072680241104,,1.0,3576.52294921875
2019_699,ref_madre,007268,106,20150072681061104,,0.0,3576.52294921875
2019_699,ref_madre,007285,135,20150072851351104,,1.0,2987.199462890625
2019_699,ref_madre,007285,137,20150072851371104,,1.0,2987.199462890625
2019_699,ref_madre,007285,022,20150072850221104,,1.0,2987.199462890625
2019_699,ref_madre,007285,026,20150072850261104,,0.0,2987.199462890625
2019_699,ref_madre,007285,026,20150072850261104,,0.0,2987.199462890625
2019_699,ref_madre,007285,026,20150072850261104,,1.0,2987.199462890625
2019_699,ref_madre,007285,137,20150072851371104,,0.0,2987.199462890625
2019_699,ref_madre,007313,076,20150073130761100,,1.0,5252.6513671875
2019_699,ref_madre,007344,111,20150073441111104,,1.0,6167.98974609375
2019_699,ref_madre,007344,111,20150073441111104,,1.0,6167.98974609375
2019_699,ref_madre,007344,111,20150073441111104,,1.0,6167.98974609375
2019_699,ref_madre,007344,111,20150073441111104,,0.0,6167.98974609375
2019_699,ref_madre,007392,033,20150073920331104,,0.0,5700.19140625
2019_699,ref_madre,007392,033,20150073920331104,,0.0,5700.19140625
2019_699,ref_madre,007392,033,20150073920331104,,0.0,5700.19140625
2019_699,ref_madre,007405,008,20150074050081104,,0.0,4273.2314453125
2019_699,ref_madre,007405,105,20150074051051104,,1.0,4273.2314453125
2019_699,ref_madre,007405,105,20150074051051104,,0.0,4273.2314453125
2019_699,ref_madre,007411,002,20150074110021100,,1.0,3943.726318359375
2019_699,ref_madre,007431,066,20150074310661100,,1.0,3826.518310546875
2019_699,ref_madre,007431,105,20150074311051100,,1.0,3826.518310546875
2019_699,ref_madre,007435,089,20150074350891104,,0.0,5211.30810546875
2019_699,ref_madre,007435,089,20150074350891104,,0.0,5211.30810546875
2019_699,ref_madre,007435,007,20150074350071104,,1.0,5211.30810546875
2019_699,ref_madre,007447,046,20150074470461104,,0.0,1532.744873046875
2019_699,ref_madre,007447,182,20150074471821104,,1.0,1532.744873046875
2019_699,ref_madre,007447,048,20150074470481104,,1.0,1532.744873046875
2019_699,ref_madre,007447,182,20150074471821104,,1.0,1532.744873046875
2019_699,ref_madre,007447,046,20150074470461104,,1.0,1532.744873046875
2019_699,ref_madre,007447,182,20150074471821104,,1.0,1532.744873046875
2019_699,ref_madre,007447,048,20150074470481104,,1.0,1532.744873046875
2019_699,ref_madre,007447,048,20150074470481104,,1.0,1532.744873046875
2019_699,ref_madre,007447,046,20150074470461104,,0.0,1532.744873046875
2019_699,ref_madre,007447,046,20150074470461104,,1.0,1532.744873046875
2019_699,ref_madre,007452,021,20150074520211104,,0.0,1532.744873046875
2019_699,ref_madre,007452,140,20150074521401100,,1.0,1532.744873046875
2019_699,ref_madre,007452,021,20150074520211104,,1.0,1532.744873046875
2019_699,ref_madre,007452,022,20150074520221104,,1.0,1532.744873046875
2019_699,ref_madre,007462,008,20150074620081104,,0.0,1532.744873046875
2019_699,ref_madre,007462,008,20150074620081104,,1.0,1532.744873046875
2019_699,ref_madre,007462,008,20150074620081104,,1.0,1532.744873046875
2019_699,ref_madre,007462,006,20150074620061104,,0.0,1532.744873046875
2019_699,ref_madre,007479,119,20150074791191104,,0.0,1532.744873046875
2019_699,ref_madre,007479,119,20150074791191104,,1.0,1532.744873046875
2019_699,ref_madre,007479,026,20150074790261104,,1.0,1532.744873046875
2019_699,ref_madre,007479,026,20150074790261104,,1.0,1532.744873046875
2019_699,ref_madre,007479,119,20150074791191104,,1.0,1532.744873046875
2019_699,ref_madre,007479,026,20150074790261104,,0.0,1532.744873046875
2019_699,ref_madre,007479,119,20150074791191104,,1.0,1532.744873046875
2019_699,ref_madre,007487,014,20150074870141104,,0.0,16139.7724609375
2019_699,ref_madre,007487,014,20150074870141104,,1.0,16139.7724609375
2019_699,ref_madre,007505,006,20150075050061104,,1.0,16139.7724609375
2019_699,ref_madre,007505,006,20150075050061104,,1.0,16139.7724609375
2019_699,ref_madre,007505,006,20150075050061104,,1.0,16139.7724609375
2019_699,ref_madre,007505,006,20150075050061104,,1.0,16139.7724609375
2019_699,ref_madre,007520,150,20150075201501104,,1.0,23634.263671875
2019_699,ref_madre,007520,150,20150075201501104,,1.0,23634.263671875
2019_699,ref_madre,007520,150,20150075201501104,,1.0,23634.263671875
2019_699,ref_madre,007526,006,20150075260061104,,1.0,23634.263671875
2019_699,ref_madre,007526,006,20150075260061104,,1.0,23634.263671875
2019_699,ref_madre,007526,130,20150075261301104,,0.0,23634.263671875
2019_699,ref_madre,007526,130,20150075261301104,,0.0,23634.263671875
2019_699,ref_madre,007526,006,20150075260061104,,0.0,23634.263671875
2019_699,ref_madre,007563,072,20150075630721104,,0.0,23374.083984375
2019_699,ref_madre,007563,072,20150075630721104,,0.0,23374.083984375
2019_699,ref_madre,007563,188,20150075631881104,,1.0,23374.083984375
2019_699,ref_madre,007563,188,20150075631881104,,0.0,23374.083984375
2019_699,ref_madre,007563,072,20150075630721104,,0.0,23374.083984375
2019_699,ref_madre,007563,188,20150075631881104,,0.0,23374.083984375
2019_699,ref_madre,007563,188,20150075631881104,,0.0,23374.083984375
2019_699,ref_madre,007579,074,20150075790741104,,0.0,23374.083984375
2019_699,ref_madre,007579,117,20150075791171100,,1.0,23374.083984375
2019_699,ref_madre,007579,001,20150075790011104,,0.0,23374.083984375
2019_699,ref_madre,007579,074,20150075790741104,,1.0,23374.083984375
2019_699,ref_madre,007588,100,20150075881001104,,0.0,23374.083984375
2019_699,ref_madre,007588,100,20150075881001104,,0.0,23374.083984375
2019_699,ref_madre,007588,100,20150075881001104,,1.0,23374.083984375
2019_699,ref_madre,007588,100,20150075881001104,,0.0,23374.083984375
2019_699,ref_madre,007588,100,20150075881001104,,0.0,23374.083984375
2019_699,ref_madre,007603,061,20150076030611104,,1.0,16139.7724609375
2019_699,ref_madre,007603,061,20150076030611104,,1.0,16139.7724609375
2019_699,ref_madre,007612,102,20150076121021104,,1.0,23374.083984375
2019_699,ref_madre,007674,089,20150076740891104,,0.0,16139.7724609375
2019_699,ref_madre,007674,089,20150076740891104,,1.0,16139.7724609375
2019_699,ref_madre,007674,002,20150076740021104,,0.0,16139.7724609375
2019_699,ref_madre,007684,266,20150076842661104,,1.0,23634.263671875
2019_699,ref_madre,007684,266,20150076842661104,,1.0,23634.263671875
2019_699,ref_madre,007684,266,20150076842661104,,1.0,23634.263671875
2019_699,ref_madre,007733,079,20150077330791104,,0.0,23634.263671875
2019_699,ref_madre,007733,079,20150077330791104,,0.0,23634.263671875
2019_699,ref_madre,007733,079,20150077330791104,,0.0,23634.263671875
2019_699,ref_madre,007809,014,20150078090141100,,1.0,23634.263671875
2019_699,ref_madre,007878,217,20150078782171100,,1.0,17530.513671875
2019_699,ref_madre,007906,007,20150079060071104,,1.0,16139.7724609375
2019_699,ref_madre,007906,151,20150079061511104,,0.0,16139.7724609375
2019_699,ref_madre,007906,007,20150079060071104,,1.0,16139.7724609375
2019_699,ref_madre,007906,025,20150079060251104,,1.0,16139.7724609375
2019_699,ref_madre,007906,025,20150079060251104,,0.0,16139.7724609375
2019_699,ref_madre,007906,007,20150079060071104,,0.0,16139.7724609375
2019_699,ref_madre,007906,007,20150079060071104,,1.0,16139.7724609375
2019_699,ref_madre,007956,123,20150079561231104,,0.0,23634.263671875
2019_699,ref_madre,007956,123,20150079561231104,,0.0,23634.263671875
2019_699,ref_madre,007956,123,20150079561231104,,1.0,23634.263671875
2019_699,ref_madre,007956,094,20150079560941104,,0.0,23634.263671875
2019_699,ref_madre,007956,094,20150079560941104,,1.0,23634.263671875
2019_699,ref_madre,007958,072,20150079580721104,,0.0,16139.7724609375
2019_699,ref_madre,007958,086,20150079580861100,,1.0,16139.7724609375
2019_699,ref_madre,007958,045,20150079580451100,,1.0,16139.7724609375
2019_699,ref_madre,008005,060,20150080050601104,,1.0,5713.6279296875
2019_699,ref_madre,008005,099,20150080050991100,,1.0,5713.6279296875
2019_699,ref_madre,008005,060,20150080050601104,,1.0,5713.6279296875
2019_699,ref_madre,008023,104,20150080231041100,,1.0,5713.6279296875
2019_699,ref_madre,008023,065,20150080230651104,,1.0,5713.6279296875
2019_699,ref_madre,008027,122,20150080271221104,,0.0,4897.306640625
2019_699,ref_madre,008056,106,20150080561061104,,0.0,5239.42138671875
2019_699,ref_madre,008056,057,20150080560571104,,1.0,5239.42138671875
2019_699,ref_madre,008056,057,20150080560571104,,0.0,5239.42138671875
2019_699,ref_madre,008056,057,20150080560571104,,0.0,5239.42138671875
2019_699,ref_madre,008064,171,20150080641711104,,0.0,6112.79638671875
2019_699,ref_madre,008064,171,20150080641711104,,1.0,6112.79638671875
2019_699,ref_madre,008064,171,20150080641711104,,0.0,6112.79638671875
2019_699,ref_madre,008108,091,20150081080911100,,1.0,5066.81396484375
2019_699,ref_madre,008109,085,20150081090851104,,1.0,4342.89453125
2019_699,ref_madre,008109,085,20150081090851104,,0.0,4342.89453125
2019_699,ref_madre,008109,085,20150081090851104,,1.0,4342.89453125
2019_699,ref_madre,008113,005,20150081130051104,,1.0,4794.56884765625
2019_699,ref_madre,008119,144,20150081191441104,,1.0,2366.052001953125
2019_699,ref_madre,008119,145,20150081191451104,,1.0,2366.052001953125
2019_699,ref_madre,008119,150,20150081191501104,,0.0,2366.052001953125
2019_699,ref_madre,008119,146,20150081191461104,,1.0,2366.052001953125
2019_699,ref_madre,008141,083,20150081410831104,,0.0,5212.35302734375
2019_699,ref_madre,008141,083,20150081410831104,,1.0,5212.35302734375
2019_699,ref_madre,008141,083,20150081410831104,,1.0,5212.35302734375
2019_699,ref_madre,008155,017,20150081550171104,,0.0,3094.785888671875
2019_699,ref_madre,008155,017,20150081550171104,,1.0,3094.785888671875
2019_699,ref_madre,008155,017,20150081550171104,,1.0,3094.785888671875
2019_699,ref_madre,008166,018,20150081660181104,,1.0,2366.052001953125
2019_699,ref_madre,008166,018,20150081660181104,,0.0,2366.052001953125
2019_699,ref_madre,008212,018,20150082120181104,,1.0,4177.16064453125
2019_699,ref_madre,008212,018,20150082120181104,,0.0,4177.16064453125
2019_699,ref_madre,008224,034,20150082240341104,,1.0,5221.34130859375
2019_699,ref_madre,008224,034,20150082240341104,,1.0,5221.34130859375
2019_699,ref_madre,008224,094,20150082240941104,,1.0,5221.34130859375
2019_699,ref_madre,008224,094,20150082240941104,,1.0,5221.34130859375
2019_699,ref_madre,008224,094,20150082240941104,,1.0,5221.34130859375
2019_699,ref_madre,008224,094,20150082240941104,,1.0,5221.34130859375
2019_699,ref_madre,008230,102,20150082301021104,,1.0,6265.7412109375
2019_699,ref_madre,008230,102,20150082301021104,,1.0,6265.7412109375
2019_699,ref_madre,008231,136,20150082311361104,,0.0,6265.7412109375
2019_699,ref_madre,008254,002,20150082540021104,,0.0,6265.7412109375
2019_699,ref_madre,008254,058,20150082540581104,,0.0,6265.7412109375
2019_699,ref_madre,008254,058,20150082540581104,,1.0,6265.7412109375
2019_699,ref_madre,008254,023,20150082540231104,,1.0,6265.7412109375
2019_699,ref_madre,008254,023,20150082540231104,,1.0,6265.7412109375
2019_699,ref_madre,008254,058,20150082540581104,,0.0,6265.7412109375
2019_699,ref_madre,008258,001,20150082580011104,,1.0,5568.15576171875
2019_699,ref_madre,008258,001,20150082580011104,,0.0,5568.15576171875
2019_699,ref_madre,008278,029,20150082780291104,,0.0,5568.15576171875
2019_699,ref_madre,008278,029,20150082780291104,,1.0,5568.15576171875
2019_699,ref_madre,008278,029,20150082780291104,,1.0,5568.15576171875
2019_699,ref_madre,008278,112,20150082781121104,,1.0,5568.15576171875
2019_699,ref_madre,008303,013,20150083030131104,,1.0,3797.818603515625
2019_699,ref_madre,008303,013,20150083030131104,,1.0,3797.818603515625
2019_699,ref_madre,008303,013,20150083030131104,,1.0,3797.818603515625
2019_699,ref_madre,008304,025,20150083040251104,,0.0,4219.79833984375
2019_699,ref_madre,008304,025,20150083040251104,,1.0,4219.79833984375
2019_699,ref_madre,008304,025,20150083040251104,,0.0,4219.79833984375
2019_699,ref_madre,008304,025,20150083040251104,,0.0,4219.79833984375
2019_699,ref_madre,008318,011,20150083180111104,,1.0,2396.096923828125
2019_699,ref_madre,008318,008,20150083180081104,,0.0,2396.096923828125
2019_699,ref_madre,008318,101,20150083181011104,,1.0,2396.096923828125
2019_699,ref_madre,008318,101,20150083181011104,,0.0,2396.096923828125
2019_699,ref_madre,008318,101,20150083181011104,,1.0,2396.096923828125
2019_699,ref_madre,008318,103,20150083181031104,,1.0,2396.096923828125
2019_699,ref_madre,008318,103,20150083181031104,,1.0,2396.096923828125
2019_699,ref_madre,008318,103,20150083181031104,,1.0,2396.096923828125
2019_699,ref_madre,008331,072,20150083310721104,,0.0,2396.096923828125
2019_699,ref_madre,008331,072,20150083310721104,,1.0,2396.096923828125
2019_699,ref_madre,008331,072,20150083310721104,,0.0,2396.096923828125
2019_699,ref_madre,008331,072,20150083310721104,,0.0,2396.096923828125
2019_699,ref_madre,008345,093,20150083450931104,,0.0,2396.096923828125
2019_699,ref_madre,008345,093,20150083450931104,,1.0,2396.096923828125
2019_699,ref_madre,008345,008,20150083450081104,,1.0,2396.096923828125
2019_699,ref_madre,008345,008,20150083450081104,,0.0,2396.096923828125
2019_699,ref_madre,008345,008,20150083450081104,,0.0,2396.096923828125
2019_699,ref_madre,008360,003,20150083600031104,,1.0,2396.096923828125
2019_699,ref_madre,008360,008,20150083600081104,,0.0,2396.096923828125
2019_699,ref_madre,008360,008,20150083600081104,,1.0,2396.096923828125
2019_699,ref_madre,008360,008,20150083600081104,,1.0,2396.096923828125
2019_699,ref_madre,008362,021,20150083620211104,,0.0,2396.096923828125
2019_699,ref_madre,008362,020,20150083620201104,,0.0,2396.096923828125
2019_699,ref_madre,008362,021,20150083620211104,,0.0,2396.096923828125
2019_699,ref_madre,008362,102,20150083621021104,,0.0,2396.096923828125
2019_699,ref_madre,008362,102,20150083621021104,,0.0,2396.096923828125
2019_699,ref_madre,008407,150,20150084071501104,,0.0,4939.14208984375
2019_699,ref_madre,008407,150,20150084071501104,,1.0,4939.14208984375
2019_699,ref_madre,008407,096,20150084070961104,,1.0,4939.14208984375
2019_699,ref_madre,008433,014,20150084330141104,,0.0,2531.6591796875
2019_699,ref_madre,008433,014,20150084330141104,,1.0,2531.6591796875
2019_699,ref_madre,008440,212,20150084402121100,,1.0,1170.66748046875
2019_699,ref_madre,008440,008,20150084400081100,,1.0,1170.66748046875
2019_699,ref_madre,008440,007,20150084400071104,,1.0,1170.66748046875
2019_699,ref_madre,008440,205,20150084402051100,,1.0,1170.66748046875
2019_699,ref_madre,008449,172,20150084491721104,,1.0,1170.66748046875
2019_699,ref_madre,008449,168,20150084491681104,,0.0,1170.66748046875
2019_699,ref_madre,008449,168,20150084491681104,,1.0,1170.66748046875
2019_699,ref_madre,008480,001,20150084800011104,,0.0,1328.9766845703125
2019_699,ref_madre,008480,044,20150084800441104,,1.0,1328.9766845703125
2019_699,ref_madre,008480,065,20150084800651104,,1.0,1328.9766845703125
2019_699,ref_madre,008480,065,20150084800651104,,1.0,1328.9766845703125
2019_699,ref_madre,008492,101,20150084921011104,,0.0,1328.9766845703125
2019_699,ref_madre,008501,071,20150085010711100,,1.0,3164.200439453125
2019_699,ref_madre,008501,030,20150085010301100,,1.0,3164.200439453125
2019_699,ref_madre,008531,072,20150085310721104,,1.0,1622.8427734375
2019_699,ref_madre,008531,072,20150085310721104,,0.0,1622.8427734375
2019_699,ref_madre,008537,105,20150085371051100,,1.0,1821.994140625
2019_699,ref_madre,008590,072,20150085900721104,,1.0,947.2244873046875
2019_699,ref_madre,008590,038,20150085900381100,,1.0,947.2244873046875
2019_699,ref_madre,008590,072,20150085900721104,,0.0,947.2244873046875
2019_699,ref_madre,008590,072,20150085900721104,,1.0,947.2244873046875
2019_699,ref_madre,008590,072,20150085900721104,,0.0,947.2244873046875
2019_699,ref_madre,008608,008,20150086080081100,,1.0,947.2244873046875
2019_699,ref_madre,008608,063,20150086080631100,,1.0,947.2244873046875
2019_699,ref_madre,008620,004,20150086200041104,,1.0,2020.9530029296875
2019_699,ref_madre,008620,068,20150086200681104,,0.0,2020.9530029296875
2019_699,ref_madre,008630,067,20150086300671104,,0.0,2340.0625
2019_699,ref_madre,008630,174,20150086301741100,,1.0,2340.0625
2019_699,ref_madre,008630,110,20150086301101104,,1.0,2340.0625
2019_699,ref_madre,008630,110,20150086301101104,,1.0,2340.0625
2019_699,ref_madre,008632,087,20150086320871104,,1.0,2340.0625
2019_699,ref_madre,008660,022,20150086600221104,,0.0,2095.29345703125
2019_699,ref_madre,008660,009,20150086600091104,,0.0,2095.29345703125
2019_699,ref_madre,008660,022,20150086600221104,,0.0,2095.29345703125
2019_699,ref_madre,008660,022,20150086600221104,,0.0,2095.29345703125
2019_699,ref_madre,008660,022,20150086600221104,,1.0,2095.29345703125
2019_699,ref_madre,008672,072,20150086720721104,,0.0,1691.1917724609375
2019_699,ref_madre,008680,005,20150086800051104,,1.0,3868.1484375
2019_699,ref_madre,008716,001,20150087160011100,,1.0,1265.5614013671875
2019_699,ref_madre,008716,155,20150087161551104,,1.0,1265.5614013671875
2019_699,ref_madre,008728,015,20150087280151104,,0.0,1438.4073486328125
2019_699,ref_madre,008728,047,20150087280471104,,1.0,1438.4073486328125
2019_699,ref_madre,008741,039,20150087410391104,,0.0,5143.298828125
2019_699,ref_madre,008741,039,20150087410391104,,0.0,5143.298828125
2019_699,ref_madre,008741,071,20150087410711104,,1.0,5143.298828125
2019_699,ref_madre,008741,088,20150087410881104,,1.0,5143.298828125
2019_699,ref_madre,008741,055,20150087410551100,,1.0,5143.298828125
2019_699,ref_madre,008741,071,20150087410711104,,1.0,5143.298828125
