UBIGEO,DEPARTAMEN,PROVINCIA,DISTRITO,left21,left26
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,63.71322005801906,60.426675352170015
100605,HUANUCO,LEONCIO PRADO,LUYANDO,55.667655786350146,53.28202806699864
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,57.24303061399008,54.447655748233785
100607,HUANUCO,LEONCIO PRADO,PUCAYACU,71.64821648216483,69.11392405063292
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,51.89293465155534,48.37753253170812
100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,71.31919905771495,65.69250317662008
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,74.05541561712846,72.51217814892136
100701,HUANUCO,MARAÑON,HUACRACHUCO,60.86887835703001,55.93427722426149
100702,HUANUCO,MARAÑON,CHOLON,77.74659182036889,72.31512448903753
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,71.97330791229743,70.52868391451068
100704,HUANUCO,MARAÑON,LA MORADA,82.60572987721692,76.668290306868
100705,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,78.26501429933269,74.9849306811332
100801,HUANUCO,PACHITEA,PANAO,83.61079865016873,82.21627539228804
100802,HUANUCO,PACHITEA,CHAGLLA,68.03400637619553,64.2392444910808
100803,HUANUCO,PACHITEA,MOLINO,84.21910661884577,82.63608463899209
100804,HUANUCO,PACHITEA,UMARI,87.98646362098138,84.88305761551626
100901,HUANUCO,PUERTO INCA,PUERTO INCA,66.31645303635217,62.89414414414414
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,46.4041095890411,40.365682137834035
100903,HUANUCO,PUERTO INCA,HONORIA,56.592807845986194,57.58034026465028
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,72.31160033869602,67.39715494040753
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,66.24343257443083,62.0253164556962
101001,HUANUCO,LAURICOCHA,JESUS,86.73960612691467,82.5920612147298
101002,HUANUCO,LAURICOCHA,BAÑOS,79.16970138383103,74.74747474747475
101003,HUANUCO,LAURICOCHA,JIVIA,88.16091954022988,87.35919899874844
101004,HUANUCO,LAURICOCHA,QUEROPALCA,80.73394495412845,74.93036211699165
101005,HUANUCO,LAURICOCHA,RONDOS,81.1037527593819,79.3119479311948
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,91.44800777453838,83.74760994263862
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,90.24943310657596,88.08042125418861
101101,HUANUCO,YAROWILCA,CHAVINILLO,92.52585919252586,87.75307002987056
101102,HUANUCO,YAROWILCA,CAHUAC,84.99043977055449,80.0
101103,HUANUCO,YAROWILCA,CHACABAMBA,92.87958115183245,83.69384359400998
101104,HUANUCO,YAROWILCA,APARICIO POMARES,91.82825484764543,89.4431554524362
101105,HUANUCO,YAROWILCA,JACAS CHICO,83.11229000884174,79.6583850931677
101106,HUANUCO,YAROWILCA,OBAS,90.55335968379447,84.08128704487723
101107,HUANUCO,YAROWILCA,PAMPAMARCA,91.20111731843575,88.79781420765028
101108,HUANUCO,YAROWILCA,CHORAS,93.76947040498442,89.23566878980891
110101,ICA,ICA,ICA,39.948688070487464,42.14578570483874
110102,ICA,ICA,LA TINGUIÑA,49.678722232421514,49.580076500914686
110103,ICA,ICA,LOS AQUIJES,50.42982710325509,50.15934844192635
110104,ICA,ICA,OCUCAJE,55.57729941291585,56.11470340174304
110105,ICA,ICA,PACHACUTEC,58.064516129032256,55.70334542523176
110106,ICA,ICA,PARCONA,47.84201528209064,46.96070303432267
110107,ICA,ICA,PUEBLO NUEVO,53.48110258596192,51.228249744114635
110108,ICA,ICA,SALAS,57.13110032096124,58.10281672350638
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,52.34462643033431,51.571052098114734
110110,ICA,ICA,SAN JUAN BAUTISTA,43.915789473684214,43.537797786531605
110111,ICA,ICA,SANTIAGO,65.7739084202831,63.08606781100261
110112,ICA,ICA,SUBTANJALLA,49.065934065934066,48.92880201913482
110113,ICA,ICA,TATE,52.6542800265428,50.45871559633027
110114,ICA,ICA,YAUCA DEL ROSARIO,56.810845706907685,56.053811659192824
110201,ICA,CHINCHA,CHINCHA ALTA,41.67703795892968,41.40513478287854
110202,ICA,CHINCHA,ALTO LARAN,52.696289905090595,51.2341062079282
110203,ICA,CHINCHA,CHAVIN,81.536475145255,80.49863387978142
110204,ICA,CHINCHA,CHINCHA BAJA,51.11216843106935,49.18110050665724
110205,ICA,CHINCHA,EL CARMEN,57.25056546871073,56.64973447240822
110206,ICA,CHINCHA,GROCIO PRADO,47.195357833655706,43.0419890904478
110207,ICA,CHINCHA,PUEBLO NUEVO,48.49265065345631,47.723467284904686
110208,ICA,CHINCHA,SAN JUAN DE YANAC,71.0569105691057,71.75066312997347
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,61.47308781869688,68.81720430107526
110210,ICA,CHINCHA,SUNAMPE,45.021614343420026,42.18978993649243
110211,ICA,CHINCHA,TAMBO DE MORA,37.097833223900196,36.69943401846887
110301,ICA,NASCA,NASCA,43.84247666742545,48.934875228241026
110302,ICA,NASCA,CHANGUILLO,60.762942779291556,61.48409893992933
110303,ICA,NASCA,EL INGENIO,37.98717316230883,50.88629485516645
110304,ICA,NASCA,MARCONA,63.989337042188225,70.14249315844107
110305,ICA,NASCA,VISTA ALEGRE,46.234517674712954,53.39670762810109
110401,ICA,PALPA,PALPA,45.92094196804037,48.30977258758451
110402,ICA,PALPA,LLIPATA,53.58166189111748,60.65711878685762
110403,ICA,PALPA,RIO GRANDE,57.166392092257,59.07692307692308
110404,ICA,PALPA,SANTA CRUZ,52.63157894736842,52.94117647058823
110405,ICA,PALPA,TIBILLO,56.50406504065041,58.208955223880594
110501,ICA,PISCO,PISCO,41.222828886370664,40.690210687945225
110502,ICA,PISCO,HUANCANO,56.663800515907134,52.53807106598985
110503,ICA,PISCO,HUMAY,67.20471432231616,63.4049147664379
110504,ICA,PISCO,INDEPENDENCIA,65.1638795986622,60.45814343967378
110505,ICA,PISCO,PARACAS,55.92123010520637,57.3317775184753
110506,ICA,PISCO,SAN ANDRES,40.758873929008566,41.184492499512956
110507,ICA,PISCO,SAN CLEMENTE,58.22950315336102,56.89861394497995
110508,ICA,PISCO,TUPAC AMARU INCA,51.93687230989957,50.0398406374502
120101,JUNIN,HUANCAYO,HUANCAYO,53.526358576699394,49.056338208386116
120104,JUNIN,HUANCAYO,CARHUACALLANGA,69.72972972972973,68.29268292682927
120105,JUNIN,HUANCAYO,CHACAPAMPA,73.10606060606061,71.82835820895522
120106,JUNIN,HUANCAYO,CHICCHE,58.016877637130804,60.38394415357766
120107,JUNIN,HUANCAYO,CHILCA,67.16144812263111,59.59503077615974
120108,JUNIN,HUANCAYO,CHONGOS ALTO,62.25165562913907,63.34563345633456
120111,JUNIN,HUANCAYO,CHUPURO,73.11522048364154,61.056603773584904
120112,JUNIN,HUANCAYO,COLCA,64.49511400651465,62.63399693721286
120113,JUNIN,HUANCAYO,CULLHUAS,72.0,65.77017114914426
120114,JUNIN,HUANCAYO,EL TAMBO,55.477747903206385,51.62613937220958
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,61.92307692307692,60.52910052910053
120117,JUNIN,HUANCAYO,HUALHUAS,59.844271412680754,57.34528629265471
120119,JUNIN,HUANCAYO,HUANCAN,75.67858892699657,67.44457409568261
120120,JUNIN,HUANCAYO,HUASICANCHA,81.57894736842105,79.19799498746868
120121,JUNIN,HUANCAYO,HUAYUCACHI,66.78170836928386,60.546875
120122,JUNIN,HUANCAYO,INGENIO,61.10721793973371,53.32446808510638
120124,JUNIN,HUANCAYO,PARIAHUANCA,87.26382085374388,84.05999302406697
120125,JUNIN,HUANCAYO,PILCOMAYO,61.887445887445885,55.81903528650049
120126,JUNIN,HUANCAYO,PUCARA,70.57430432208407,63.50526899611758
120127,JUNIN,HUANCAYO,QUICHUAY,66.57032755298651,58.11287477954145
120128,JUNIN,HUANCAYO,QUILCAS,72.2547870261821,68.26133523741521
120129,JUNIN,HUANCAYO,SAN AGUSTIN,60.154946364719905,56.50783498560921
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,60.715850986121254,54.86065681015308
120132,JUNIN,HUANCAYO,SAÑO,65.22167487684729,59.53031130529765
120133,JUNIN,HUANCAYO,SAPALLANGA,69.61301671064204,64.20893153452131
120134,JUNIN,HUANCAYO,SICAYA,64.27528294998174,57.81013042159539
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,83.41528833258829,81.16222760290557
120136,JUNIN,HUANCAYO,VIQUES,67.19538572458544,58.25806451612903
120201,JUNIN,CONCEPCION,CONCEPCION,57.74997303419264,53.6580245617718
120202,JUNIN,CONCEPCION,ACO,54.77582846003899,47.791164658634536
120203,JUNIN,CONCEPCION,ANDAMARCA,81.34715025906736,77.45341614906832
120204,JUNIN,CONCEPCION,CHAMBARA,59.4628357276702,54.00232018561485
120205,JUNIN,CONCEPCION,COCHAS,60.62176165803109,63.05125148986889
120206,JUNIN,CONCEPCION,COMAS,52.468538238141335,48.909557408595255
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,53.15068493150685,43.79947229551451
120208,JUNIN,CONCEPCION,MANZANARES,73.83548067393458,75.14563106796116
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,53.43855693348365,61.1185086551265
120210,JUNIN,CONCEPCION,MATAHUASI,47.43546765001676,41.77521963041502
120211,JUNIN,CONCEPCION,MITO,52.38649592549476,42.50797024442083
120212,JUNIN,CONCEPCION,NUEVE DE JULIO,54.4256120527307,53.47274085138163
120213,JUNIN,CONCEPCION,ORCOTUNA,61.00039077764752,55.61569688768606
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,45.72718477910352,40.51446945337621
120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,55.04132231404959,49.07630522088353
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,46.16250814911397,45.06596002073852
120302,JUNIN,CHANCHAMAYO,PERENE,56.91417043112144,56.15946464275513
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,56.250258788455966,57.17741295899754
120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,50.68181818181818,48.409669211195926
120305,JUNIN,CHANCHAMAYO,SAN RAMON,51.71047893410155,48.01206838752933
120306,JUNIN,CHANCHAMAYO,VITOC,58.442622950819676,54.964257347100876
120401,JUNIN,JAUJA,JAUJA,46.01107131227613,50.56117346371819
120402,JUNIN,JAUJA,ACOLLA,57.326262908177505,56.94639348863318
120403,JUNIN,JAUJA,APATA,48.477064220183486,46.3724506853895
120404,JUNIN,JAUJA,ATAURA,52.743142144638405,53.293413173652695
120405,JUNIN,JAUJA,CANCHAYLLO,51.22767857142857,49.00938477580814
120406,JUNIN,JAUJA,CURICACA,51.45385587863464,51.959544879898864
120407,JUNIN,JAUJA,EL MANTARO,55.23370638578012,50.34920634920635
120408,JUNIN,JAUJA,HUAMALI,54.30327868852459,54.14808206958073
120409,JUNIN,JAUJA,HUARIPAMPA,53.42465753424658,52.28346456692913
120410,JUNIN,JAUJA,HUERTAS,39.09952606635071,42.99065420560748
120411,JUNIN,JAUJA,JANJAILLO,58.62068965517241,60.30534351145038
120412,JUNIN,JAUJA,JULCAN,47.25085910652921,54.3343653250774
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,58.108108108108105,54.37185929648241
120414,JUNIN,JAUJA,LLOCLLAPAMPA,57.88834951456311,53.16901408450704
120415,JUNIN,JAUJA,MARCO,59.2901878914405,54.26829268292683
120416,JUNIN,JAUJA,MASMA,60.36529680365297,57.64705882352941
120417,JUNIN,JAUJA,MASMA CHICCHE,40.76305220883534,41.516966067864274
120418,JUNIN,JAUJA,MOLINOS,59.36863543788187,62.28733459357278
120419,JUNIN,JAUJA,MONOBAMBA,43.56687898089172,39.566704675028504
120420,JUNIN,JAUJA,MUQUI,54.123711340206185,53.503184713375795
120421,JUNIN,JAUJA,MUQUIYAUYO,63.30488750969744,62.21590909090909
120422,JUNIN,JAUJA,PACA,64.79859894921191,66.12641815235008
120423,JUNIN,JAUJA,PACCHA,65.59633027522936,63.77597109304426
120424,JUNIN,JAUJA,PANCAN,47.4012474012474,52.68630849220104
120425,JUNIN,JAUJA,PARCO,63.05655836341757,63.383545770567785
120426,JUNIN,JAUJA,POMACANCHA,36.66288308740068,37.29003359462486
120427,JUNIN,JAUJA,RICRAN,42.44604316546763,51.13636363636363
120428,JUNIN,JAUJA,SAN LORENZO,50.87719298245614,47.30179880079947
120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,52.0,51.79372197309417
120430,JUNIN,JAUJA,SAUSA,48.91089108910891,50.60310166570936
120431,JUNIN,JAUJA,SINCOS,54.234908750584935,50.044444444444444
120432,JUNIN,JAUJA,TUNAN MARCA,49.30662557781202,51.666666666666664
120433,JUNIN,JAUJA,YAULI,55.05181347150259,59.40224159402241
120434,JUNIN,JAUJA,YAUYOS,49.48279501794384,52.69522443123591
120501,JUNIN,JUNIN,JUNIN,67.60880873937923,63.616907437132156
120502,JUNIN,JUNIN,CARHUAMAYO,66.79536679536679,64.90143022806339
120503,JUNIN,JUNIN,ONDORES,66.43913538111491,66.3157894736842
120504,JUNIN,JUNIN,ULCUMAYO,71.44670050761421,74.69107551487414
120601,JUNIN,SATIPO,SATIPO,51.1422926903399,50.81067472306143
120602,JUNIN,SATIPO,COVIRIALI,63.12780726827276,60.96642610605585
120603,JUNIN,SATIPO,LLAYLLA,66.56079854809437,68.06837606837607
120604,JUNIN,SATIPO,MAZAMARI,53.232665104573464,54.751200182885015
120605,JUNIN,SATIPO,PAMPA HERMOSA,68.02656546489564,66.58415841584159
120606,JUNIN,SATIPO,PANGOA,58.12324342464029,60.60976060976061
120607,JUNIN,SATIPO,RIO NEGRO,61.35086215109079,59.92070047910127
120608,JUNIN,SATIPO,RIO TAMBO,41.48855375935771,49.1139771416588
120609,JUNIN,SATIPO,VIZCATÁN DEL ENE,95.48022598870057,93.9622641509434
120701,JUNIN,TARMA,TARMA,52.99781181619256,47.706764113655005
120702,JUNIN,TARMA,ACOBAMBA,39.80732177263969,34.53858607663249
120703,JUNIN,TARMA,HUARICOLCA,53.904282115869016,48.33204034134988
120704,JUNIN,TARMA,HUASAHUASI,52.94117647058823,52.123483226266956
120705,JUNIN,TARMA,LA UNION,60.8583247156153,51.678183613030605
120706,JUNIN,TARMA,PALCA,48.28786999419617,47.45992936701983
120707,JUNIN,TARMA,PALCAMAYO,49.42156409069875,42.56007393715342
120708,JUNIN,TARMA,SAN PEDRO DE CAJAS,42.24457384859714,39.81277533039648
120709,JUNIN,TARMA,TAPO,61.902508282063415,62.5688851208139
120801,JUNIN,YAULI,LA OROYA,67.3067748091603,59.83951089033244
120802,JUNIN,YAULI,CHACAPALPA,72.19917012448133,63.37522441651706
120803,JUNIN,YAULI,HUAY-HUAY,80.99547511312217,81.9059107358263
120804,JUNIN,YAULI,MARCAPOMACOCHA,53.77358490566038,50.965824665676074
120805,JUNIN,YAULI,MOROCOCHA,73.82478632478633,69.64467005076142
120806,JUNIN,YAULI,PACCHA,61.04218362282879,56.74044265593562
120807,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,57.30858468677494,57.505285412262154
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,63.862332695984705,58.10715128628747
120809,JUNIN,YAULI,SUITUCANCHA,70.94736842105263,71.21212121212122
120810,JUNIN,YAULI,YAULI,71.80816591056384,64.01080351114112
120901,JUNIN,CHUPACA,CHUPACA,66.88291238899036,60.592574529049564
120902,JUNIN,CHUPACA,AHUAC,73.70824321076664,66.45555798209216
120903,JUNIN,CHUPACA,CHONGOS BAJO,69.8532044396706,59.40663176265271
120904,JUNIN,CHUPACA,HUACHAC,66.16161616161617,59.60709151892669
120905,JUNIN,CHUPACA,HUAMANCACA CHICO,63.33422674886089,54.62623140815144
120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,78.51239669421487,70.02881844380403
120907,JUNIN,CHUPACA,SAN JUAN DE JARPA,66.23006833712984,63.64699006428989
120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,70.68366164542294,60.839799178457326
120909,JUNIN,CHUPACA,YANACANCHA,65.14522821576763,58.8199879590608
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,30.994163302425623,34.643496597153295
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,38.10990024793865,39.73898540314825
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,36.754615942433205,39.08968850698174
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,35.01210230089528,38.164567712503946
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,35.412410159612534,37.90817723202065
130106,LA LIBERTAD,TRUJILLO,LAREDO,36.750126804076174,38.86316659776767
130107,LA LIBERTAD,TRUJILLO,MOCHE,37.06225680933852,41.0071085342123
130108,LA LIBERTAD,TRUJILLO,POROTO,29.62677953058869,32.70529683611802
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,35.17798690671031,39.93014142102573
130110,LA LIBERTAD,TRUJILLO,SIMBAL,30.263157894736842,34.08360128617363
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,26.104110375170368,29.263966229567092
130112,LA LIBERTAD,TRUJILLO,ALTO TRUJILLO,,43.806348030134615
130201,LA LIBERTAD,ASCOPE,ASCOPE,35.794285714285714,36.303043768051545
130202,LA LIBERTAD,ASCOPE,CHICAMA,39.59476099854472,39.121541608353965
130203,LA LIBERTAD,ASCOPE,CHOCOPE,42.02942979767014,39.50325251330574
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,46.104276508494436,42.828418230563
130205,LA LIBERTAD,ASCOPE,PAIJAN,31.057712341134803,31.154826481929284
130206,LA LIBERTAD,ASCOPE,RAZURI,35.6754199195647,34.982033396744875
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,49.69996470172961,50.67736646820261
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,42.10273643783005,42.5720487157844
130301,LA LIBERTAD,BOLIVAR,BOLIVAR,52.782874617737,53.12944523470839
130302,LA LIBERTAD,BOLIVAR,BAMBAMARCA,55.02439024390244,53.41009743135518
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,69.58904109589041,74.59546925566343
130304,LA LIBERTAD,BOLIVAR,LONGOTEA,55.827505827505824,55.83238958097395
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,69.42231075697211,68.69207003089598
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,84.39425051334702,77.7327935222672
130401,LA LIBERTAD,CHEPEN,CHEPEN,39.923799156347805,39.69109195402299
130402,LA LIBERTAD,CHEPEN,PACANGA,50.340065952184666,48.9601691928093
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,48.98354307841239,46.80540827147402
130501,LA LIBERTAD,JULCAN,JULCAN,53.06897599513825,52.66462727419095
130502,LA LIBERTAD,JULCAN,CALAMARCA,59.97854077253219,58.38084378563284
130503,LA LIBERTAD,JULCAN,CARABAMBA,46.8209786111925,44.962531223980015
130504,LA LIBERTAD,JULCAN,HUASO,71.21329211746523,75.69337442218799
130601,LA LIBERTAD,OTUZCO,OTUZCO,52.70287704812282,56.76487145805967
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,52.012922465208746,57.76250296278739
130604,LA LIBERTAD,OTUZCO,CHARAT,42.89195775792039,43.17343173431734
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,34.15765069551777,42.583333333333336
130606,LA LIBERTAD,OTUZCO,LA CUESTA,48.93111638954869,42.78606965174129
130608,LA LIBERTAD,OTUZCO,MACHE,50.65824117956819,55.96977329974811
130610,LA LIBERTAD,OTUZCO,PARANDAY,58.1578947368421,54.17661097852029
130611,LA LIBERTAD,OTUZCO,SALPO,54.98866213151928,56.74198250728863
130613,LA LIBERTAD,OTUZCO,SINSICAP,66.75468708740428,67.54007398273735
130614,LA LIBERTAD,OTUZCO,USQUIL,52.65515035188739,56.162545524247655
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,48.66119948621678,48.45234735158529
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,42.65831593597773,41.09563602599814
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,45.424053665548634,45.32312925170068
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,37.972250585620756,38.29635716242125
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,45.011320754716984,45.06293706293706
130801,LA LIBERTAD,PATAZ,TAYABAMBA,66.10612244897959,71.8044527479371
130802,LA LIBERTAD,PATAZ,BULDIBUYO,56.610169491525426,66.96629213483146
130803,LA LIBERTAD,PATAZ,CHILLIA,51.64113785557987,57.47681607418856
130804,LA LIBERTAD,PATAZ,HUANCASPATA,58.651162790697676,60.08350730688935
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,61.99021207177814,63.84615384615385
130806,LA LIBERTAD,PATAZ,HUAYO,68.13489332415692,71.74202127659575
130807,LA LIBERTAD,PATAZ,ONGON,72.14022140221402,57.07865168539326
130808,LA LIBERTAD,PATAZ,PARCOY,52.47808194668098,63.54671839637892
130809,LA LIBERTAD,PATAZ,PATAZ,50.21474588403722,70.80220850925625
130810,LA LIBERTAD,PATAZ,PIAS,64.0,76.0
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,63.18458417849899,61.50583244962884
130812,LA LIBERTAD,PATAZ,TAURIJA,63.730984787830266,73.7799834574028
130813,LA LIBERTAD,PATAZ,URPAY,51.575456053067995,60.38647342995169
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,45.82840788900641,47.54362188717601
130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,53.653032440056414,61.19702176403207
130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,66.11492816989382,74.42643010094831
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,48.738907052779076,56.43039049235993
130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,44.258492129246065,48.4777907170188
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,64.74058650008676,66.0612350804359
130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,42.34111895708854,51.80487804878049
130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,73.26869806094183,72.99270072992701
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,63.25853658536585,63.61429403767722
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,44.667274384685506,52.13224724484907
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,48.13506085590891,53.80497131931166
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,47.57969303423849,49.87684729064039
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,58.967136150234744,57.899461400359066
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,53.46491228070175,57.91800643086817
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,45.74389341228719,46.22926093514329
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,60.74476338246703,66.18808327351041
131101,LA LIBERTAD,GRAN CHIMU,CASCAS,32.37528488224867,30.161147062555514
131102,LA LIBERTAD,GRAN CHIMU,LUCMA,24.754013464526153,30.67940552016985
131103,LA LIBERTAD,GRAN CHIMU,MARMOT,33.80281690140845,31.842105263157894
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,34.552998868351565,45.36967886482449
131201,LA LIBERTAD,VIRU,VIRU,53.27550710452597,54.50750007455343
131202,LA LIBERTAD,VIRU,CHAO,63.445613598157024,63.21219226260258
131203,LA LIBERTAD,VIRU,GUADALUPITO,48.762310354005855,46.8
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,36.21911014680605,37.72142550072201
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,57.3535118354676,54.368310310127164
140103,LAMBAYEQUE,CHICLAYO,ETEN,36.49254811170598,35.847009358470096
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,34.67011642949547,38.12814070351759
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,42.59356770430024,41.67611312087847
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,38.56460651985161,38.5319106537925
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,48.44488188976378,45.60698689956332
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,29.893323173635583,31.29149993403984
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,53.693570451436386,51.12325440194293
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,51.206190259444696,47.08139769743486
140111,LAMBAYEQUE,CHICLAYO,PICSI,50.60744871539534,45.807540799099606
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,35.993984614494764,35.64451715344272
140113,LAMBAYEQUE,CHICLAYO,REQUE,40.11094758292766,38.649874055415616
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,25.526315789473685,32.069686411149824
140115,LAMBAYEQUE,CHICLAYO,SAÑA,47.05766581381618,46.48810638696385
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,40.30481699855379,36.38128100064697
140117,LAMBAYEQUE,CHICLAYO,PATAPO,51.265568501406186,45.680238331678254
140118,LAMBAYEQUE,CHICLAYO,POMALCA,52.50273224043716,50.2618842405357
140119,LAMBAYEQUE,CHICLAYO,PUCALA,47.64930114358323,41.467965996267885
140120,LAMBAYEQUE,CHICLAYO,TUMAN,60.24915782114028,54.601644106557885
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,44.45491051509593,42.83494231222039
140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,76.44426362896664,75.48250265111346
140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,68.04792810783825,71.27278923155563
140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,51.385390428211586,43.01389904901244
140205,LAMBAYEQUE,FERREÑAFE,PITIPO,49.3464974141984,48.782104391052194
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,42.883597883597886,39.33064050778996
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,48.197290900851,45.5318166069985
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,50.45955882352941,50.42301184433164
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,37.67647559108692,37.94029379244985
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,41.902709359605915,42.01331834299057
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,45.38508825854044,41.13732097725358
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,30.233197236180903,29.304459142308513
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,49.198371294057765,48.30127123410957
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,53.27202561786682,49.930493673142045
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,42.0418371987267,41.9662807231363
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,47.43589743589744,47.025422635178735
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,32.12341197822141,37.535044209618285
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,32.87346410864411,30.69300301305658
150101,LIMA,LIMA,LIMA,31.2869583915708,33.43558867589668
150102,LIMA,LIMA,ANCON,40.02852873250917,42.18124891285441
150103,LIMA,LIMA,ATE,44.56367276382825,44.38031366839007
